username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
suzywosit;2017-01-16 14:48;0;4;"#corrie where did Andy get the balls to smack phelan over the head? Can he get them back now please @itvcorrie ?";;@itvcorrie;#corrie;"821081793243791360";https://twitter.com/suzywosit/status/821081793243791360
prettydarnfunky;2017-01-12 17:48;0;6;"Sometimes u gotta play the part of a "normal person" so u can get 2 the point where u can smack someone w/ a wad of money and say FUCK YOU";;;;"819677480751665152";https://twitter.com/prettydarnfunky/status/819677480751665152
mwixymwich;2017-01-09 01:25;0;0;"Relationships where you can talk smack to each other and not get offended.";;;;"818343023960588288";https://twitter.com/mwixymwich/status/818343023960588288
holistic_pickle;2017-01-08 19:28;0;1;"I don't want KJ in the box where he can get rolled up. Let him make picks and smack fools in space";;;;"818253169159335936";https://twitter.com/holistic_pickle/status/818253169159335936
MVPetty;2017-01-06 11:03;0;0;"@packers Down here in cowboy country. Have all these cowboys fans talking smack . Where can I get a #GETLOUDLAMBEAU shirt to quiet the crowd?";;@packers;#GETLOUDLAMBEAU;"817401291815129088";https://twitter.com/MVPetty/status/817401291815129088
didslive;2016-12-31 09:54;0;13;"(2/?) to talk smack when I don't have the same numbers yet ave everything you think those numbers can get you. I got where I am because...";;;;"815209499199963136";https://twitter.com/didslive/status/815209499199963136
AmyCorson1;2016-12-28 10:02;0;10;"New law where if someone's snoring in a public place you can smack them once across the face and no ones allowed to get mad at you";;;;"814124344385409024";https://twitter.com/AmyCorson1/status/814124344385409024
bangtanera;2016-12-19 16:47;0;5;"if you are racist you can kiss my VERY black ass and fuck off before I back-hand smack you back to ' where you belong' get over yourselves...";;;;"810964863535157248";https://twitter.com/bangtanera/status/810964863535157248
art_introvert;2016-12-17 22:47;0;0;"Yaalllll someone tell me where I can get the little Puerto Rican iced cookies?! Those bitches smack omg";;;;"810330542545793024";https://twitter.com/art_introvert/status/810330542545793024
mic____check;2016-12-10 16:51;0;0;"I just wanna get my weight back up to where I can smack double shots of patron and take down bottles of champagne again";;;;"807704264189431809";https://twitter.com/mic____check/status/807704264189431809
wankerpisstake;2016-12-04 00:56;0;0;"where can i get one of those i feel like getting it to purposely smack someones face with it";;;;"805289729747013632";https://twitter.com/wankerpisstake/status/805289729747013632
najmaaay;2016-12-01 15:59;4;4;"guys where can I get some buff smack THE PONY and leave? @mariam_abluth @lyricalflop @innitsof";;@mariam_abluth @lyricalflop @innitsof;;"804429680841527296";https://twitter.com/najmaaay/status/804429680841527296
Dinosaruzilla;2016-11-30 19:11;0;0;"[ where is she, can he smack her with his tail and grumble as he goes to get the purple one] /Thanks/";;;;"804115783370625024";https://twitter.com/Dinosaruzilla/status/804115783370625024
busankooks;2016-11-27 22:35;0;0;"WHERE IS MY BOY AT CAN SOMEONE SMACK HIS ASS AND GET HIM TO POST A SELFIE BEFORE I DIE OF NEGLECT";;;;"803079742056529920";https://twitter.com/busankooks/status/803079742056529920
mjgchick;2016-11-26 15:15;0;0;"I'm convinced Bryan is doing everything he can to get fired so he can go wrestle some where else. He's mentioned TNA twice on Talking smack .";;;;"802606851607109636";https://twitter.com/mjgchick/status/802606851607109636
neat_ow;2016-11-23 13:20;0;1;"Ehh first island. You need to get the tourus so you can smack rocks. Into the cave where you get rockruff";;;;"801490712294526976";https://twitter.com/neat_ow/status/801490712294526976
higgimonster;2016-11-16 11:21;0;0;"@acsummerfield I'm smack dab in the middle of MGM podcast and they have all dissapeared!! I'm freaking out! Where can I get them?";;@acsummerfield;;"798923916219596800";https://twitter.com/higgimonster/status/798923916219596800
Noble_KB;2016-11-11 22:02;0;0;"Mannn you get one game where you can swim and you start talking smack smh";;;;"797273362917625856";https://twitter.com/Noble_KB/status/797273362917625856
bribadalamente2;2016-11-11 16:50;2;2;"I really want to be in a situation where someone is being bullied so I can get in there and smack TF OUTTA THE IDIOT WHOS BEING A BULLY";;;;"797194933069352961";https://twitter.com/bribadalamente2/status/797194933069352961
CAKAYWATE;2016-11-05 04:38;0;0;"Nigga really said "Free Smoke, anybody want it they can get it, no joke" Where Diddy at man lmfaoo Smack this jew again";;;;"794821101318590464";https://twitter.com/CAKAYWATE/status/794821101318590464
irish1071;2016-11-04 03:32;0;0;"If this is art, where can i get a poster? So i can roll it up and smack Hillary. #SpiritCooking";;;#SpiritCooking;"794442302240399360";https://twitter.com/irish1071/status/794442302240399360
MKRivero91;2016-11-02 12:32;0;1;"they're taking away smack talk, the one place where their talent can actually get good at cutting promos and exposing themselves";;;;"793853189766443009";https://twitter.com/MKRivero91/status/793853189766443009
legendary_lew;2016-11-02 07:56;0;0;"Where my shawty at so I can smack ya ass on the sideline when I get a touchdown?";;;;"793783860253171713";https://twitter.com/legendary_lew/status/793783860253171713
SublimeKarnage;2016-10-26 00:48;0;0;"but where can we get the police report on the death of that joke? That reply was a stone cold smack down.";;;;"791139378089304064";https://twitter.com/SublimeKarnage/status/791139378089304064
_thecamilleb;2016-10-25 00:05;0;1;""i wanna get to that level where i can just smack his butt" #same";;;#same;"790766195712598016";https://twitter.com/_thecamilleb/status/790766195712598016
doubled_nice;2016-10-17 00:46;1;10;"but wait. can there be an hour where we get to talk hardcore smack about someone and nothing but ad shit PLEEEEEEEEEASE";;;;"787877390558965761";https://twitter.com/doubled_nice/status/787877390558965761
oneIVall;2016-10-11 04:06;0;0;"If I can smack the snooze button from where I'm laying..I won't get up";;;;"785753530682310656";https://twitter.com/oneIVall/status/785753530682310656
PressureFinesse;2016-10-09 15:40;0;0;"Bro where yo bitch at can I get some free pussy you dnt see the bigger picture?? Free zones? Free pass to smack yo ass?";;;;"785203326409445376";https://twitter.com/PressureFinesse/status/785203326409445376
memorie_holiday;2016-10-03 09:54;0;2;"Is there ever a point for you where an SJW deserves to … — Honestly no. I can get angry & want to smack someone up… http:// l.ask.fm/igoto/45DKECN7 5V62DDAUPY6IQO6O7KCC5IQ5TP6P3R5RCD43F55J2RWZGZKHEZE4USR2KG3P6HYOAYUWOPQT3UY7C65IGTZ3JGBAUUIAPR2ICZXQSK7VB2KC6IF7QKUP5UTXTXXJSBY343NHHGMVJSPAYQR66HBWXZUY2PTVL6DKWHX6AUXIDJXGDZXP5VB2JYXAWJQOC=== …";;;;"782941902068969473";https://twitter.com/memorie_holiday/status/782941902068969473
faguettte;2016-10-01 13:59;0;0;"he was like this is a 21+ bar and I was like where can I get water and he shook me like I'll smack your nasty breath ass";;;;"782278854585049089";https://twitter.com/faguettte/status/782278854585049089
JayBriggsMusic;2016-09-29 22:24;0;0;"Smack Down Wednesday's... Where you can get your grub on in a better way Enjoy some of our cool $4 SmackTizers... http:// fb.me/Od5x4D2N";;;;"781681055757729794";https://twitter.com/JayBriggsMusic/status/781681055757729794
kate_crashed;2016-09-29 07:11;0;0;"@HarviestounBrew Where smack bang in the center of Londinium can I get Old Engine Oil behind a bar?";;@HarviestounBrew;;"781451206166183936";https://twitter.com/kate_crashed/status/781451206166183936
justinfromutah;2016-09-17 14:19;0;1;"@boneyfuller how much smack do I have to talk to get a boney hoodie. Or where can I send money";;@boneyfuller;;"777210333467246593";https://twitter.com/justinfromutah/status/777210333467246593
JimCWalton;2016-09-15 12:20;0;0;"If people want to do smack ....that's their deal... but don't spread it around where pet's can get it!";;;;"776455696388849664";https://twitter.com/JimCWalton/status/776455696388849664
NotAnInch;2016-09-15 00:00;0;1;"Can we get to the vidyer games smack talk? That's where I really have some #takes .";;;#takes;"776269412911321088";https://twitter.com/NotAnInch/status/776269412911321088
ClongShlong;2016-09-12 01:56;0;1;"Where can I get some smack";;;;"775211380672598016";https://twitter.com/ClongShlong/status/775211380672598016
