username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
torpedoladle;2017-06-10 16:19;0;0;"That is sick ! I don't know what kind of designer drugs that woman is using , but... keep that stuff away from teenagers!";;;;"873635718664519681";https://twitter.com/torpedoladle/status/873635718664519681
Shester52;2017-06-01 16:19;0;1;"I'm really sick of Kathryn BS the tea read that Kathryn is still using drugs stealing from friends Kathryn really irritates me";;;;"870374294492262401";https://twitter.com/Shester52/status/870374294492262401
dadlynightshade;2017-05-24 00:41;0;0;"i'm experimenting with using weed instead of tylenol or other over the counter drugs to feel better while being sick";;;;"867239131486846976";https://twitter.com/dadlynightshade/status/867239131486846976
hyjhan_;2017-05-21 17:38;0;0;"@AgnesCallamard WHY DO U SUPPORT CRIMINALS? UR SUCH A DUMBASS! UR A DECIPLE OF LUCIFER. STOP USING DRUGS ! UR SICK , BITCH!";;@AgnesCallamard;;"866407806236282884";https://twitter.com/hyjhan_/status/866407806236282884
NatAesthetics;2017-05-08 10:05;1;3;"So sick of people using me, not listening to me and pestering me for money and drugs all the time.";;;;"861582900776644610";https://twitter.com/NatAesthetics/status/861582900776644610
DorrothaE;2017-05-02 08:24;0;0;"@POTUS A sick human using drugs to justify human killings. Another sick some of bitc....that honors him with a WH visit. https:// twitter.com/TheRickyDavila /status/859077082856468480 …";;@POTUS;;"859383160639021056";https://twitter.com/DorrothaE/status/859383160639021056
Donald191;2017-05-01 07:36;0;0;"This guy is a lunatic...he always citizens to kill anyone they expect of using drugs . This is a sick way of thinking. 45, has invited him! https:// twitter.com/ananavarro/sta tus/858842400583815169 …";;;;"859008567793381376";https://twitter.com/Donald191/status/859008567793381376
melrose585;2017-04-29 00:20;0;0;"What is the consequence of using outdated lethal drugs ? Will the person just get sick and not die? Double the dose. https:// twitter.com/AoDespair/stat us/858114407171227648 …";;;;"858174049519849472";https://twitter.com/melrose585/status/858174049519849472
happel1;2017-04-28 09:41;0;0;"Arkansas Executes 4th Inmate In 8 Days https:// n.pr/2qbsfxT I am confused. The problem of using expired drugs is making the person sick ?";;;;"857952812772229120";https://twitter.com/happel1/status/857952812772229120
Kimberl05453181;2017-04-15 21:56;0;2;"Don't protest America it really is simple & perhaps bathe & stop using drugs otherwise you throw a punch you get hit! We're sick of it!";;;;"853426750608617472";https://twitter.com/Kimberl05453181/status/853426750608617472
EmyQueenFb;2017-04-14 19:11;1;2;"What a sick man. There is no difference btw a killer of Middle East and your mentality. Make Americans stop using drugs , that's a choice.";;;;"853022922461462528";https://twitter.com/EmyQueenFb/status/853022922461462528
GrimAmazon;2017-03-25 18:13;0;1;"I'm sick of ppl using drugs as an excuse to be worthless. Drugs didn't make you do that. You made you do that. You were just meanwhile high.";;;;"845760465317892097";https://twitter.com/GrimAmazon/status/845760465317892097
kgelione;2017-03-10 22:03;11;12;"Sick of seeing so many people talk so lightly about using drugs when drug abuse is such a huge and heartbreaking problem in our country";;;;"840397617087504384";https://twitter.com/kgelione/status/840397617087504384
BrittCorene;2017-03-04 02:38;0;0;"Ugh! I am seriously getting SICK and TIRED of my sister USING ME!! For her stupid fucking DRUGS !! I mean she knows I don't do drugs and (c)";;;;"837930223844872192";https://twitter.com/BrittCorene/status/837930223844872192
Pinkertown15;2017-03-02 23:02;0;2;"I don't want to see anymore of my friends throw their life away by using hard drugs . I'm sick and fucking tired of it.";;;;"837513466328023047";https://twitter.com/Pinkertown15/status/837513466328023047
StillettoNation;2017-02-25 16:04;0;0;"MrSargent Ru using drugs ? @POTUS is reflecting awareness & absurdity of intelligence FAILURES USA is SICK of libs https:// wpo.st/a2vd2";;@POTUS;;"835596349118775296";https://twitter.com/StillettoNation/status/835596349118775296
http_dad;2017-02-22 05:17;0;7;"I'm so sick of using sex and drugs to replace the genuine feeling of comfort and safety of being held by my counterpart";;;;"834346342021476352";https://twitter.com/http_dad/status/834346342021476352
bizzylady2;2017-02-16 16:18;0;1;"Trump is a sick ,lying man & his enablers are using him to use the power of the WH.Won't be long before he crashes from drugs";;;;"832338390833979393";https://twitter.com/bizzylady2/status/832338390833979393
bishopope4;2017-02-12 06:43;0;0;"Some people don't even get sick not to talk of using drugs ,";;;;"830744227751555076";https://twitter.com/bishopope4/status/830744227751555076
PURITITALUZ;2017-02-07 10:45;0;0;"I can give the solution to the problem of the mexican cartels. Stop using drugs as sick . @realDonaldTrump @CarlosLoret";;@realDonaldTrump @CarlosLoret;;"828993038605234178";https://twitter.com/PURITITALUZ/status/828993038605234178
succondee;2017-02-05 14:20;0;3;"i'm sick of hearing through the grapevine that old friends think that I'm lying about not using drugs that's low that's petty";;;;"828322422122225664";https://twitter.com/succondee/status/828322422122225664
bubbyskid;2017-02-02 23:25;0;0;"3/3 about the millions of dollars in drugs coming over the border? Using a 4 yr. old-how sick is that?";;;;"827372508378705924";https://twitter.com/bubbyskid/status/827372508378705924
dmbruce75;2017-02-02 13:38;0;0;"I am so sick of people saying drugs using and dealing are victimless crimes. Let's see, my house was broken into, a friend was murdered etc";;;;"827224586978738177";https://twitter.com/dmbruce75/status/827224586978738177
HustleAndFro_;2017-01-26 12:33;24;10;"Sick of this country using drugs as a means of capturing our people and using them as legal slaves. https:// twitter.com/_m4rs/status/8 24082774365605888 …";;;;"824671727573725184";https://twitter.com/HustleAndFro_/status/824671727573725184
GreenpetAUS;2017-01-13 18:07;1;0;"Does your dog itch and scratch and it's not fleas? Are you sick of using drugs that give only temporary relief?... http:// fb.me/8EbztebRR";;;;"820044578610941952";https://twitter.com/GreenpetAUS/status/820044578610941952
limbertqc;2017-01-09 11:53;1;3;"Charge them if there's proof. Shut up if there's none. We're sick & tired of using the war on drugs to mask your incompetence. https:// twitter.com/TheManilaTimes /status/818499567499046912 …";;;;"818500847738830848";https://twitter.com/limbertqc/status/818500847738830848
tundeleye;2017-01-03 04:38;0;0;"absolutely. Depriving the nation of ur strength by falling ill is unpatriotic. Now too that with using scarce FX to buy sick u drugs";;;;"816217056999784448";https://twitter.com/tundeleye/status/816217056999784448
marsha9753;2017-01-02 19:51;0;0;"Will they be charged by next AG/Should get death penalty like lots of Americans got using drugs /dying in violence. SICK OF GOVT CORRUPTION https:// twitter.com/USADailyInfo/s tatus/816083702405021697 …";;;;"816084642482810880";https://twitter.com/marsha9753/status/816084642482810880
GuineaPhowl;2016-12-25 07:21;0;0;"I'm sick and tired of using these drugs";;;;"812996689695043585";https://twitter.com/GuineaPhowl/status/812996689695043585
gracels;2016-12-22 02:21;0;1;"@joshtpm Wow. I was sick as hell with my first, never dreamed of using drugs . How do you know what they do to fetus?";;@joshtpm;;"811834148012724224";https://twitter.com/gracels/status/811834148012724224
newsforyouSA;2016-12-07 04:53;0;0;"is it really 'fake news' - a sick plan to destroy the future of SA using Drugs , TB infected cattle, HIV fruit, alcohol, Water contamination? https:// twitter.com/thedailyvox/st atus/806211822479151104 …";;;;"806436363130310656";https://twitter.com/newsforyouSA/status/806436363130310656
jerriann201;2016-11-03 14:43;0;3;"Sick of crack heads using my driveway to turn around when they buy drugs gonna make a road block soon";;;;"794248603845926912";https://twitter.com/jerriann201/status/794248603845926912
lesbiantifa;2016-11-02 23:44;0;16;"drugs // im so sick and tired of hearing abt shitty college kids using adhd drugs like theyre recreational";;;;"794022317823238144";https://twitter.com/lesbiantifa/status/794022317823238144
BradyC91;2016-11-02 10:41;0;0;"thank you.. sick . of these fucks thinking he's all of a sudden using again..or back on drugs ..this is his NORMAL.";;;;"793825354402062336";https://twitter.com/BradyC91/status/793825354402062336
TAXSTONE;2016-10-24 09:30;91;59;"Niggaz on drugs talking about they sick nigga are you sick of using drugs ?";;;;"790546116978831360";https://twitter.com/TAXSTONE/status/790546116978831360
JoeCurtatone;2016-10-19 21:25;16;37;"I'm sick of pols using Hispanics= drugs , black people=crime rhetoric. Trump's view of minorities is diseased. #debate";;;#debate;"788913917351358464";https://twitter.com/JoeCurtatone/status/788913917351358464
ItsTheMagician;2016-10-18 00:55;0;1;"#AccountabilityKE Where buying Hospital Curtains using Millions of money and no drugs for the sick .";;;#AccountabilityKE;"788242052584800257";https://twitter.com/ItsTheMagician/status/788242052584800257
Mutawa_95;2016-10-16 04:06;0;0;"Heres whats sick , theres this hashtag trending about a person accused of using /selling drugs , عادل المسلم، and small business are using -";;;;"787565434883014656";https://twitter.com/Mutawa_95/status/787565434883014656
harrytpk;2016-10-15 16:39;0;0;"Hillary is using drugs to keep her on her feet because She is sick & some of the Trump accusers have been called crazy by there own family https:// twitter.com/impactdemocrac y/status/787335762102489088 …";;;;"787392448867790848";https://twitter.com/harrytpk/status/787392448867790848
Fansen;2016-10-15 15:50;0;0;"@SenSanders run companies who are gouging the sick out of business. Ignore their patents & make generic drugs using their formulas.";;@SenSanders;;"787380081807155201";https://twitter.com/Fansen/status/787380081807155201
BAGrl4ever;2016-10-15 15:35;0;0;"People have been accusing #Trump of using drugs so now he has to accuse HRC Trump makes me sick , always defecting never accountable https:// twitter.com/ddale8/status/ 787348337116737536 …";;;#Trump;"787376432653541376";https://twitter.com/BAGrl4ever/status/787376432653541376
mrsclemo11;2016-10-13 06:50;0;0;"Sick of celebs using the "I do drugs " cause im depressed fuck off & take responsibility & stop the #bullshit ! look deeper to #why";;;#bullshit #why;"786519427999227904";https://twitter.com/mrsclemo11/status/786519427999227904
FWDSFromGrandma;2016-10-02 09:18;0;0;"FWD: Sick of Welfares using their food stamps to buy Marijuanas, Bath Salts and Angel Dust, I paid for those drugs … pic.twitter.com/piyrO2r3DQ";;;;"782570494096707584";https://twitter.com/FWDSFromGrandma/status/782570494096707584
ibegrannyof3;2016-09-27 18:09;0;0;"Being so sick you can't campaign or stand up is different than accusing someone of using illegal drugs .They have Terrible reasoning ability. https:// twitter.com/carterm1/statu s/780873044067807232 …";;;;"780892256253251585";https://twitter.com/ibegrannyof3/status/780892256253251585
what_now_dude;2016-09-17 11:56;0;0;"55 of our Olympic team using banned drugs we're told. No wonder we won. If they're that sick and drug dependent maybe switch to Paralympics.";;;;"777174395429191680";https://twitter.com/what_now_dude/status/777174395429191680
bekahhsue4;2016-09-09 23:52;0;7;"It makes me so sad &then sick to see my sister foster these babies who are days& weeks old &addicted to drugs bc of lowlife using moms.";;;;"774455454344687617";https://twitter.com/bekahhsue4/status/774455454344687617
jpcognito;2016-09-06 02:00;0;0;"He has killed 2000 of his own people, users & dealers, sad to see such violence for a sick person that's using drugs . Where is the Justice?";;;;"773038226495987712";https://twitter.com/jpcognito/status/773038226495987712
thy_son;2016-09-04 01:44;0;0;"How do i treat a sick human body since the bible is against the using of pharmacy drugs ??";;;;"772309411557629952";https://twitter.com/thy_son/status/772309411557629952
dalilahjanelle;2016-09-01 13:58;1;8;"I've been using all my money for concerts & drugs , I don't know about you but 2016 is pretty fucking sick cause of the concerts lol";;;;"771406829460914176";https://twitter.com/dalilahjanelle/status/771406829460914176
gwynn_nell;2016-08-24 22:30;0;2;"I always blame myself for being sick like oh it's bc I use drugs but then I'm like no no I got most of these before I started using";;;;"768636667808800768";https://twitter.com/gwynn_nell/status/768636667808800768
AprilDelRario;2016-08-13 09:03;0;2;"As a #Spoonie , going out while sick & being misidentified as using drugs is 1 of my greatest fear #SpoonieLife . https:// twitter.com/joshbavas/stat us/764289278868193280 …";;;#Spoonie #SpoonieLife;"764447273107484672";https://twitter.com/AprilDelRario/status/764447273107484672
Rajnarain14;2016-07-29 19:26;0;1;"Naturopathy is an ancient science of Health it is wonderful healing system cure sick body with out using any drugs . pic.twitter.com/r1DIuNbDHz";;;;"759168134469324800";https://twitter.com/Rajnarain14/status/759168134469324800
Jake135791;2016-07-23 10:07;2;3;"STOP giving people drugs which cause violent tendencies,lets save lives not help murder people, sick of psych services using drugs for all!!";;;;"756853218672599040";https://twitter.com/Jake135791/status/756853218672599040
OsteopathyPlus;2016-07-19 15:00;0;0;"@osteopathyplus 6 ways to help control pain without using opiod drugs : The number of sick days taken due to c... http:// bit.ly/29S5oyg";;@osteopathyplus;;"755477552177647616";https://twitter.com/OsteopathyPlus/status/755477552177647616
GameOnTx;2016-07-19 13:20;0;0;"6 ways to help control pain without using opiod drugs : The number of sick days taken due to chronic back pain... http:// bit.ly/2ar75o2";;;;"755452317231570946";https://twitter.com/GameOnTx/status/755452317231570946
babybeattygirl;2016-07-10 13:17;0;0;"its more like, i was fucking miserable for a lot of my using , i'm glad to not be sick w/o drugs anymore.";;;;"752190091158622208";https://twitter.com/babybeattygirl/status/752190091158622208
TonyContraversi;2016-06-30 15:32;0;0;"I'm so sick of these dumb monkeys selling drugs on my corner and using violence to solve their issues. Ghetto trash! https:// twitter.com/mina_bloom_/st atus/748577847850065920 …";;;;"748600041275682816";https://twitter.com/TonyContraversi/status/748600041275682816
queenB_style;2016-06-30 15:14;0;0;"@AdamSchefter @toddarcher Sick of gifted athletes & drugs ! Why don't you just NOT ever start using ?!?";;@AdamSchefter @toddarcher;;"748595461854924801";https://twitter.com/queenB_style/status/748595461854924801
cartermacd17;2016-06-24 21:27;0;2;"You know you have a problem when your sick and you can't tell if it's because of using too many drugs , or not enough...";;;;"746515064958509056";https://twitter.com/cartermacd17/status/746515064958509056
ADevo420;2016-06-21 17:26;0;0;"The worst times of my life happened while I was using drugs . So I can't bring myself to be around junkies without feeling sick";;;;"745367255219744768";https://twitter.com/ADevo420/status/745367255219744768
DevreauxSky;2016-06-18 22:57;0;0;"I'm so sick of the rumors that are Luke using drugs and I admit I'm so worried.";;;;"744363462034284545";https://twitter.com/DevreauxSky/status/744363462034284545
HorseyDC;2016-06-09 11:04;0;5;"I'm so sick & tired of ppl using drugs or alcohol as an excuse for criminal behavior!";;;;"740922411655122944";https://twitter.com/HorseyDC/status/740922411655122944
itsmygreylife;2016-05-18 21:33;1;2;"Did Matt just compare his life of cheating and sexting sluts 2 Briannas mom life of been sick with bipolar and using drugs ? #LittleWomenLA";;;#LittleWomenLA;"733108284693975041";https://twitter.com/itsmygreylife/status/733108284693975041
BarryHingley;2016-05-18 13:00;0;1;"Using alcohol or drugs or both!Just want pain of depression 2 go away!Get sick of being depressed!What needs addressing!";;;;"732979207525916672";https://twitter.com/BarryHingley/status/732979207525916672
Edmund_Blckmmba;2016-05-13 04:29;0;0;"@MartinShkreli Yo homes if you ever feel sick , don't bother using any of your drugs , just do us all a favour and eat a shotgun barrel.";;@MartinShkreli;;"731038662037803009";https://twitter.com/Edmund_Blckmmba/status/731038662037803009
Abafrafr;2016-05-02 13:11;0;0;"Prince didn't eat his last meal, was sick a lot lately, no signs of using prescription drugs , says his former chef http:// gu.com/p/4tndj/stw";;;;"727183820940808192";https://twitter.com/Abafrafr/status/727183820940808192
beccawambold;2016-04-26 21:44;0;1;"I'm so sick of people using prescription drugs to mess around and have fun with like wtf..they are meant to help people not screw people up";;;;"725138626720501760";https://twitter.com/beccawambold/status/725138626720501760
DivineInk2;2016-04-08 11:25;0;0;"When I decided to quit using drugs it was because I was sick of sitting in prison, and to be honest I didn't want... http:// fb.me/3MeEnjwYu";;;;"718459814641319938";https://twitter.com/DivineInk2/status/718459814641319938
sidpunts;2016-03-26 08:10;0;1;"There are always rumours about tennis players using drugs . But I'm sick of Jack Curtains always being smeared. https:// twitter.com/lynscarer/stat us/713699048058855424 …";;;;"713699710100320256";https://twitter.com/sidpunts/status/713699710100320256
Joeylog;2016-03-25 17:08;0;0;"@Thomo_Grant never been a person jailed or penalised for using (indulging) in drugs . If a "health issue" most of Pies players are sick ?";;@Thomo_Grant;;"713472722257313792";https://twitter.com/Joeylog/status/713472722257313792
dabiggmoe;2016-03-14 08:27;0;0;"Can we do an early #FF ? Im sick of my TL. I need 2 unfollow many ppl n follow more interesting ppl. Pls help a nigga b4 I start using drugs";;;#FF;"709355319600816128";https://twitter.com/dabiggmoe/status/709355319600816128
CarolineDobbyn;2016-03-03 14:52;0;0;"@_vanityaffair I too enjoy using them on my ears. It's kind of sick but also amazing. I 1st starting buying them for drugs tho, being honest";;@_vanityaffair;;"705480928299085824";https://twitter.com/CarolineDobbyn/status/705480928299085824
kelssboys;2016-02-24 22:49;0;0;"@FoxNews @RealBenCarson how did the indigent get there? Choice... Drugs ? No, they are NOT our responsibility. Sick of people using system !";;@FoxNews @RealBenCarson;;"702701875385102336";https://twitter.com/kelssboys/status/702701875385102336
mpg25mary;2016-02-18 23:11;15;33;"Dear @mexico , Using the Pope won't work. Clean up ur act & keep ur drugs & gang members. American people sick of it. #Trump2016";;@mexico;#Trump2016;"700533139114831872";https://twitter.com/mpg25mary/status/700533139114831872
aliceloveu1397;2016-02-02 12:00;0;0;"@NBCNightlyNews @NBCInvestigates worst kind of rapist.... using drugs to rape is a sick individual & should be prosecuted to the extreme";;@NBCNightlyNews @NBCInvestigates;;"694566081801895936";https://twitter.com/aliceloveu1397/status/694566081801895936
beardybuddha;2016-01-27 10:56;0;1;"I'm sick of cops using drugs as an excuse to do this shit. 137 shots? How is that protecting anybody? https:// twitter.com/GuardianUS/sta tus/692346198401884160 …";;;;"692375599021576193";https://twitter.com/beardybuddha/status/692375599021576193
olohunlana;2016-01-15 10:39;0;0;"Are You Tired, Sick Of Using Chemical Drugs Without Results? This NATURAL Solution-Without Side Effect Is The... http:// fb.me/7DEupNVSE";;;;"688022662975754241";https://twitter.com/olohunlana/status/688022662975754241
olohunlana;2016-01-15 10:38;0;0;"Are You Tired, Sick Of Using Chemical Drugs Without Results? This NATURAL Solution-Without Side Effect Is The... http:// fb.me/27NGCcY6m";;;;"688022360851628032";https://twitter.com/olohunlana/status/688022360851628032
Thundercat_hoo;2016-01-10 21:53;0;0;"Makes me sick seeing people using performance enhancing drugs make millions of dollars while the rest of us bust our ass everyday";;;;"686380473233346560";https://twitter.com/Thundercat_hoo/status/686380473233346560
themissinglinc;2015-11-20 07:49;0;3;"Day Eleventy Eight. Grateful fam hoards prescribed drugs instead of using them when we're sick to pass on to someone else when they're sick";;;;"667686122013777921";https://twitter.com/themissinglinc/status/667686122013777921
CassidyLovve;2015-11-15 15:45;7;2;"I'm so sick of people using drugs as an excuse to feel better";;;;"665993941519482880";https://twitter.com/CassidyLovve/status/665993941519482880
yellowsumerbaby;2015-11-12 03:30;0;0;"lmao this person just admitted to using me for drugs , honestly im sick of being used by everyone";;;;"664721892738072576";https://twitter.com/yellowsumerbaby/status/664721892738072576
ArvelMauldin;2015-11-02 06:48;1;0;"And more sick to death of watching the society be punished for selling and using drugs because there's no way to make a living wage";;;;"661147903121948672";https://twitter.com/ArvelMauldin/status/661147903121948672
Ursula1781;2015-11-01 19:19;0;0;"@60Minutes I am SO sick of the pity party over spoiled bored recalcitrant young adults using drugs .";;@60Minutes;;"660974424104034304";https://twitter.com/Ursula1781/status/660974424104034304
brian_chowaniec;2015-10-19 23:35;0;0;"Sick of Lamar Odom will he be charged for using drugs probably not... But yet we feel bad for him... Am I missing something?";;;;"656312770271428608";https://twitter.com/brian_chowaniec/status/656312770271428608
MarsBerd;2015-10-12 16:35;0;0;"@meganlizbryant I'm mostly just sick of seeing Americans get away with using drugs & getting money for it when PoC were getting locked 4 weed";;@meganlizbryant;;"653670342842433536";https://twitter.com/MarsBerd/status/653670342842433536
supes_daughter;2015-10-11 17:24;0;3;"I'm getting pretty sick of everyone in my life using drugs and drinking in order to have fun.";;;;"653320274469875712";https://twitter.com/supes_daughter/status/653320274469875712
filmstvandlife;2015-09-24 18:40;0;0;"@SusannahBirch I am sick of dickheads on drugs taking up funding that people with serious mental illness could be using .";;@SusannahBirch;;"647178762082095104";https://twitter.com/filmstvandlife/status/647178762082095104
NaomiLeexx;2015-08-27 05:55;0;4;"Actually sick of using bastards only wanna chill when you've got a free house to drink in and do drugs anging rats";;;;"636839407941742592";https://twitter.com/NaomiLeexx/status/636839407941742592
Karson_Rice;2015-08-25 22:25;3;15;"I wish people who destroy their body's by using drugs could give their health to sick children who'd make better use of a healthy body";;;;"636363836308738048";https://twitter.com/Karson_Rice/status/636363836308738048
Rafagandy;2015-08-10 20:45;0;0;"@BillyHewitt hahaha you're sick old man take care of yourself or soon you will meet you bitch mother in hell, stop using drugs like you mom";;@BillyHewitt;;"630902945236660224";https://twitter.com/Rafagandy/status/630902945236660224
okaycourtneyy;2015-08-08 13:54;0;0;"And I'm sick of yall using people being on drugs to justify their death. Someone being high doesn't make it okay to take their life wtf????";;;;"630074531831513088";https://twitter.com/okaycourtneyy/status/630074531831513088
BlackDigitalHum;2015-07-19 09:47;0;0;"Sick to my stomach reading this :-( Cosby Deposition Calculated Pursuit of Young Women, Using Fame, Drugs and Deceit http:// nyti.ms/1Lj8qfe";;;;"622764577936306176";https://twitter.com/BlackDigitalHum/status/622764577936306176
tomhouck;2015-07-19 01:47;0;0;"Bill Cosby Deposition Reveals Calculated Pursuit of Young Women, Using Fame, Drugs and Deceit so sick . Prosecute! http:// nyti.ms/1Lj8qfe";;;;"622643886821740545";https://twitter.com/tomhouck/status/622643886821740545
DuaneBonifer;2015-07-18 23:39;1;0;"Hard not to feel sick : Bill Cosby Deposition Reveals Calculated Pursuit of Women, Using Fame, Drugs & Deceit @nytimes http://www. nytimes.com/2015/07/19/art s/bill-cosby-deposition-reveals-calculated-pursuit-of-young-women-using-fame-drugs-and-deceit.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …";;@nytimes;;"622611593650675712";https://twitter.com/DuaneBonifer/status/622611593650675712
TroyRosascoEsq;2015-07-18 22:23;0;0;"Bill Cosby Deposition Reveals Calculated Pursuit of Young Women, Using Fame, Drugs and Deceit, via @nytimes sick man http://www. nytimes.com/2015/07/19/art s/bill-cosby-deposition-reveals-calculated-pursuit-of-young-women-using-fame-drugs-and-deceit.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …";;@nytimes;;"622592643860680704";https://twitter.com/TroyRosascoEsq/status/622592643860680704
Ms_Raine;2015-07-18 20:32;0;0;"Sick SOB. Bill Cosby Deposition Reveals Calculated Pursuit of Young Women, Using Fame, Drugs and Deceit http:// nyti.ms/1Lj8qfe";;;;"622564671481073664";https://twitter.com/Ms_Raine/status/622564671481073664
JoeSqwo;2015-07-18 18:40;1;2;"Sick of seeing all these people using drugs to escape reality, it ain't gonna help";;;;"622536500236972035";https://twitter.com/JoeSqwo/status/622536500236972035
RoyalNigerOla;2015-07-08 15:48;0;0;"My carpenter called in sick today. Got to his place and found him using a cocktail of drugs . Tetracycline, flagyl!!! For fever???";;;;"618869386288472064";https://twitter.com/RoyalNigerOla/status/618869386288472064
_FAVELLI;2015-07-08 02:07;0;1;"He stood there and said he got sick because of some pain killer drugs he was constantly using and his grandma abandoned him";;;;"618662650550067200";https://twitter.com/_FAVELLI/status/618662650550067200
godness55;2015-07-01 18:27;0;0;"So sick of Hank Basket using Drugs and Depression for an Excuse like come on Dude u did it..i would have bitch slapped his Ass..";;;;"616372486179913729";https://twitter.com/godness55/status/616372486179913729
KariHamerschlag;2015-06-18 01:29;0;0;"@MegRaeB @tacobell @SUBWAY @FOE supports using ABX to treat sick animals, but well cared for animals dont need daily doses of drugs .";;@MegRaeB @tacobell @SUBWAY @FOE;;"611405386655121408";https://twitter.com/KariHamerschlag/status/611405386655121408
__Roniii;2015-06-07 21:55;0;0;"Really sick of seeing people being rude about other people being on drugs and using . IS IT REALLY ANY OF YOUR FUCKING BUSINESS THO?!?!???!!";;;;"607727622097936385";https://twitter.com/__Roniii/status/607727622097936385
Timibaree;2015-06-07 16:33;0;0;"#B .O.B!! Yoruba people. They'd be sick in bed and be telling U 'ara ota mi o ya' (My enemy is sick )..Y re U using drugs instead of d enemy?";;;#B;"607646666095755264";https://twitter.com/Timibaree/status/607646666095755264
madigulley;2015-06-05 22:24;0;2;"So sick of using drugs and alcohol as a way to forget the way you made me feel. Because the next morning you're my first thought.";;;;"607010247505354752";https://twitter.com/madigulley/status/607010247505354752
ZANVDEM;2015-05-31 18:01;1;1;"We're sick of the police state! You're using the Patriot Act in the "war on drugs " WE TOLD YOU NOT TO DO THAT! Senate #StandWithRand";;;#StandWithRand;"605131921660735490";https://twitter.com/ZANVDEM/status/605131921660735490
