username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TheDarkDictator;2017-07-28 15:44;0;0;"I got prescribed stronger painkillers I'm hoping I don't pass out during YALC ndkejfjrjrje pic.twitter.com/mcV1GMXSzn";;;;"891021563700670464";https://twitter.com/TheDarkDictator/status/891021563700670464
mbarrymiddleton;2017-07-26 12:01;0;0;"Just got wisdom teeth removed, unsure how to take the prescribed painkillers via /r/Dentistry Hi, I got my wisdom teeth removed (all four,…";;;;"890240665443065857";https://twitter.com/mbarrymiddleton/status/890240665443065857
LewdestOfLolis;2017-07-25 14:07;0;1;"Fuck paracetamol. I got prescribed painkillers called tramadol and those still don't work";;;;"889910076353523712";https://twitter.com/LewdestOfLolis/status/889910076353523712
augastine_m;2017-07-22 06:53;0;0;"Doctor prescribed the strongest painkillers but i only got 2 pills that will be taken tonight";;;;"888713726437855234";https://twitter.com/augastine_m/status/888713726437855234
ericabgale;2017-07-21 21:44;0;37;"More than 70% of heroin addicts first got addicted to legally prescribed medically necessary painkillers . Also, many addicts live in poverty";;;;"888575551681609729";https://twitter.com/ericabgale/status/888575551681609729
ali1m;2017-07-16 17:42;0;0;""This patient is sore and they've got prn analgesia prescribed . Do you think I should give them some painkillers ?"";;;;"886702633171509248";https://twitter.com/ali1m/status/886702633171509248
CocaineBlues_69;2017-07-15 17:01;1;1;"All these painkillers the dentist prescribed me got me higher than a king snake in a sugar cane tree";;;;"886329979398639618";https://twitter.com/CocaineBlues_69/status/886329979398639618
h0tlikesauce;2017-07-13 09:19;0;0;"having the most fye morning, my boss filled my tank and I finally got painkillers prescribed for my wisdom tooth pain";;;;"885488872284712960";https://twitter.com/h0tlikesauce/status/885488872284712960
The_Iwina;2017-07-12 14:10;0;1;"Mum got some new painkillers prescribed for her shoulder pain and I'm about to try them because my joints are not nice today.";;;;"885199788580499456";https://twitter.com/The_Iwina/status/885199788580499456
diaryofadeera;2017-07-11 04:59;0;0;"But your girl got prescribed some beautiful painkillers & got an orthopaedic pillow so last night I was out like a light. pic.twitter.com/ScJtUJj3mK";;;;"884698694955696128";https://twitter.com/diaryofadeera/status/884698694955696128
ozan__potter;2017-07-05 17:15;0;0;"I got 4 wisdom teeth removed and prescribed to no painkillers fuck you and smd";;;;"882709643398713345";https://twitter.com/ozan__potter/status/882709643398713345
tallamotorsport;2017-06-16 07:55;0;0;"got prescribed painkillers & to test the dr. I asked "are there any risks?" He replied "maybe a little constipation" like wtf.";;;;"875683314274848768";https://twitter.com/tallamotorsport/status/875683314274848768
CarterCruise;2017-06-15 19:57;2;50;"got prescribed painkillers today for my foot (sick) but neither the doctor or pharmacist gave me any warnings about it like that is not okay";;;;"875502460378300416";https://twitter.com/CarterCruise/status/875502460378300416
chocaholic6;2017-06-13 16:53;0;2;"I've got prescribed painkillers I only take them if it very bad x";;;;"874731435747364864";https://twitter.com/chocaholic6/status/874731435747364864
dokerjams;2017-06-12 22:17;0;1;"Only the rich got richer and the middle class wiped off the face of the earth. Dr's somehow prescribed unfathomable amounts of painkillers ..";;;;"874450648577781760";https://twitter.com/dokerjams/status/874450648577781760
HannahOmid;2017-06-12 09:35;0;0;"First he got addicted to the painkillers prescribed for his knee injury, then he moved on to heroin. Heartbreaking story pls read https:// twitter.com/oregonian/stat us/873903211555557377 …";;;;"874258962341924865";https://twitter.com/HannahOmid/status/874258962341924865
pizzadodie;2017-06-11 17:47;0;2;"so i went to the doctors and got prescribed antibiotics and some painkillers and im already feeling a HUGE effect oh my gosh";;;;"874020310332342274";https://twitter.com/pizzadodie/status/874020310332342274
KeithGalvin;2017-06-11 12:35;0;0;"After my knee surgery, I got prescribed painkillers , doctor filled a prescription for thirty! 30!! I used two. Mental to give out that many.";;;;"873941868463009792";https://twitter.com/KeithGalvin/status/873941868463009792
KeithGalvin;2017-06-11 12:33;0;1;"Got addicted to prescribed painkillers after knee surgery, escalated to heroin.";;;;"873941250101043200";https://twitter.com/KeithGalvin/status/873941250101043200
beysicc;2017-06-08 10:04;0;0;"I got 0 painkillers prescribed , was told to use reg ibuprofen — and I only had local anesthesia for the procedure, awake the whole time";;;;"872816708641271811";https://twitter.com/beysicc/status/872816708641271811
KristyWright3;2017-05-31 21:47;0;1;"Hard to watch. The question is what and how many did he take. Could happen to anyone on prescribed painkillers . Thank God no one got hurt.";;;;"870094340412116992";https://twitter.com/KristyWright3/status/870094340412116992
batmountaineer;2017-05-14 17:14;0;0;"these painkillers I got prescribed sound so dangerous that I'm taking the dose for four-year-olds";;;;"863865229477908481";https://twitter.com/batmountaineer/status/863865229477908481
ladyand_gemma;2017-05-12 15:03;6;31;"Gemma's got pancreatitis Been prescribed antibiotics, painkillers and very low fat diet. Anyone got any advice? pic.twitter.com/caOhWPem7K";;;;"863107333303533569";https://twitter.com/ladyand_gemma/status/863107333303533569
JoshuaCHStokes;2017-05-08 00:09;0;0;"Someone close to me had some strong painkillers prescribed after broken ankle surgery. Had the same feeling and got off ASAP.";;;;"861432737474912256";https://twitter.com/JoshuaCHStokes/status/861432737474912256
mjStevensonPOLI;2017-05-04 10:49;0;0;"This kid didn't pump heroin for years. He broke his leg. got prescribed opioid painkillers . became addicted. went to cheaper heroin.";;;;"860144380480540673";https://twitter.com/mjStevensonPOLI/status/860144380480540673
griffski;2017-04-20 10:04;0;4;"the painkillers i got prescribed for my super glamorous muscle injuries are making writing really hard. so i'm going to cook instead.";;;;"855059499132080133";https://twitter.com/griffski/status/855059499132080133
hairydalek;2017-04-16 07:08;0;0;"Poor Worf cat. Emergency vet visit due to bad limp. Got an injury on his paw - likely a bite. Painkillers and rest prescribed .";;;;"853565748094144512";https://twitter.com/hairydalek/status/853565748094144512
breathing_tree;2017-04-13 19:13;0;7;"B was prescribed painkillers to help him. When we got to Walgreen's, we discovered the total for his meds was almost $150; it was a shock. I";;;;"852660955590803456";https://twitter.com/breathing_tree/status/852660955590803456
wagners_ring;2017-04-12 16:35;0;1;"I got through it with paracetamol. My dentist prescribed stronger painkillers but I didn't take any. Get well soon!";;;;"852258856797429762";https://twitter.com/wagners_ring/status/852258856797429762
baeoflight;2017-04-12 04:45;0;3;"I love "you haven't been prescribed any painkillers before so I can't" A. SO HOW DO THEY GET PRESCRIBED ??? B. I GOT THEM AFTER SURGERY";;;;"852080111570477057";https://twitter.com/baeoflight/status/852080111570477057
rachscotthalls;2017-04-07 06:51;0;0;"Attn Brighton runners, remember sunscreen! I forgot 2yrs ago & got worst sunburn of my life - embarrasing & needed prescribed painkillers";;;;"850300006053687296";https://twitter.com/rachscotthalls/status/850300006053687296
leavejakealone;2017-03-31 10:37;0;20;"the painkillers i got prescribed aren't doing anything i'm not tired and i'm still in pain and i can't stop crying";;;;"847820259444879360";https://twitter.com/leavejakealone/status/847820259444879360
claudiachoxo;2017-03-30 22:49;1;6;"I got benzos, painkillers , uppers. All of which I've been prescribed but barely use. But with $0 copay how I'm gonna turn down free drugs";;;;"847642019069427712";https://twitter.com/claudiachoxo/status/847642019069427712
StaceyCosens;2017-03-28 03:17;0;0;"and we got so many cheap painkillers such as paracetamol which were prescribed in bulk back as waste drugs.They cost 16p to buy!";;;;"846622208470503424";https://twitter.com/StaceyCosens/status/846622208470503424
Jack_a_boy_Sean;2017-03-20 09:20;0;0;"//Yeah, I'm going to try and take it easy ^_^ got prescribed painkillers so that's interesting";;;;"843814398884020224";https://twitter.com/Jack_a_boy_Sean/status/843814398884020224
yasashikuro;2017-03-05 04:57;0;0;"I've been prescribed with painkillers for the stitches I got";;;;"838327490770673664";https://twitter.com/yasashikuro/status/838327490770673664
tieganjade_;2017-03-04 17:52;0;2;"sounds like a good idea for someone who's had a migraine for 6 days and got prescribed strong painkillers to be making their own cocktails";;;;"838160361278832643";https://twitter.com/tieganjade_/status/838160361278832643
alexandrathe1st;2017-02-21 15:12;0;4;"I should be allowed to amazon prime while prescribed painkillers ... and I got 2 day shipping :) pic.twitter.com/wXPniLxHs7";;;;"834133640946786304";https://twitter.com/alexandrathe1st/status/834133640946786304
cnchlw;2017-02-19 16:44;0;1;"Big boozy lunch today ( got home 9pm) and I'll tell you: none of the painkillers I've been prescribed was as effective as that first G&T.";;;;"833432181104066561";https://twitter.com/cnchlw/status/833432181104066561
evansent_;2017-02-16 11:44;0;0;"taking your painkillers you got prescribed to the point you become addicted=bad decision.";;;;"832269351952736260";https://twitter.com/evansent_/status/832269351952736260
GemmaCasey;2017-02-04 11:43;0;0;"I have done on and off today. Went to Carfax street earlier and got prescribed strong painkillers but they are in no way helping";;;;"827920639663144961";https://twitter.com/GemmaCasey/status/827920639663144961
NatashaaWinniie;2017-01-24 15:22;0;1;"I got prescribed painkillers , the guy said take one three times a day every day, I was waved daily all I did was sleep";;;;"823989381165879296";https://twitter.com/NatashaaWinniie/status/823989381165879296
Tahneeeeeeeee;2017-01-23 16:10;0;1;"Tbh I can see how one can get addicted to painkillers . I just got prescribed some today and I'm feeling gooood.";;;;"823638950942216193";https://twitter.com/Tahneeeeeeeee/status/823638950942216193
iidkhbtfm;2017-01-02 01:26;0;0;"i had to take prescribed painkillers when i got my wisdom teeth out if that counts https:// twitter.com/thunderhealy/s tatus/815184755683631104 …";;;;"815806467848736772";https://twitter.com/iidkhbtfm/status/815806467848736772
mbebinger;2016-12-28 14:19;0;0;"well, Joey got addicted to painkillers prescribed by a doctor after he had a stroke, not sure where choice was a factor for him.";;;;"814189147564994561";https://twitter.com/mbebinger/status/814189147564994561
SeattleKid_;2016-12-28 02:04;2;5;"Never made sense to me how some people could get addicted to painkillers . I got them prescribed and they make me feel fucking horrible.";;;;"814004028669472768";https://twitter.com/SeattleKid_/status/814004028669472768
saratoga;2016-12-26 15:06;0;3;"My ride or die homie, WYSIWYG got to see the vet! He may have been prescribed too many painkillers , hence all the not eating and puking.";;;;"813475978722889728";https://twitter.com/saratoga/status/813475978722889728
honkposter;2016-12-21 15:05;0;0;"I hope that I got prescribed some good painkillers";;;;"811664026505576448";https://twitter.com/honkposter/status/811664026505576448
Supernintendo;2016-12-19 00:26;0;0;"Except back then I got prescribed super strong antiinflammatories and bloody painkillers whereas now all I have is deep heat.";;;;"810717863761813505";https://twitter.com/Supernintendo/status/810717863761813505
Lil_Gilbino81;2016-12-13 20:07;0;5;"These painkillers I got prescribed to me are clutch. I haven't felt any kind of pain since I woke up from my surgery 🖒";;;;"808840889447628800";https://twitter.com/Lil_Gilbino81/status/808840889447628800
LarissaDanique;2016-12-13 07:10;0;0;"I got prescribed painkillers and I have to go to therapy when the worst pain is over, looking into if I can afford it";;;;"808645164948393987";https://twitter.com/LarissaDanique/status/808645164948393987
geminaeia;2016-11-29 23:00;0;0;"Didn't want to accept the diagnosis at first. Got prescribed painkillers that didn't… https://www. instagram.com/p/BNa4utig88t/";;;;"803810874741977088";https://twitter.com/geminaeia/status/803810874741977088
ExamsOhNo;2016-11-21 02:25;0;0;"I got prescribed painkillers but they don't even make me feel loopy... what is this";;;;"800600956765253632";https://twitter.com/ExamsOhNo/status/800600956765253632
ylevolamme;2016-11-20 22:45;0;2;"i just found painkillers prescribed to me in our medicine cabinet and i got waaaay too excited";;;;"800545757321428993";https://twitter.com/ylevolamme/status/800545757321428993
rourkeb97;2016-11-17 12:33;0;1;"Got prescribed really strong painkillers today and I'm here buzzed of my tits in the Glucksman yurt";;;;"799304584338378752";https://twitter.com/rourkeb97/status/799304584338378752
VictoriaLIVE;2016-11-16 04:15;5;3;"Think it could never happen to you? This DOCTOR got hooked after being prescribed painkillers for a broken foot. http://www. bbc.co.uk/news/magazine- 37992809 … pic.twitter.com/p37Qn7vJwC";;;;"798816650506047489";https://twitter.com/VictoriaLIVE/status/798816650506047489
hallucinatori;2016-11-11 12:14;0;0;"I got my wisdom teeth removed and all the painkillers my dentist prescribed haven't done anything. I hope this one works fuck";;;;"797125328372174848";https://twitter.com/hallucinatori/status/797125328372174848
anarchymarie;2016-11-10 23:16;0;0;"Oh, starting to feel the pain but trying not to take too many of the painkillers I got prescribed because OPIODS";;;;"796929603927293952";https://twitter.com/anarchymarie/status/796929603927293952
knowthetruthmn;2016-11-10 11:56;0;0;""My dad got addicted to Rx painkillers that he was prescribed ... and I lost my dad to addiction." -Ricky, KTT Staff #addictionawareness";;;#addictionawareness;"796758535782748160";https://twitter.com/knowthetruthmn/status/796758535782748160
trill_sometimes;2016-11-03 14:54;0;4;"my niece just got prescribed painkillers for her leg surgery. they wont do anything for me but lets. make, addiction. a. family. affair. !";;;;"794251435684855808";https://twitter.com/trill_sometimes/status/794251435684855808
KellElizabeth2;2016-11-01 18:59;0;2;"*Another* trip to the vet and *another* vet bill. She got hurt somehow & vet has no idea what...so he prescribed narcotic painkillers pic.twitter.com/LQSn0tWgwf";;;;"793588234701926400";https://twitter.com/KellElizabeth2/status/793588234701926400
oxAuTT_;2016-11-01 15:59;0;0;"Let alone the wound got infected so not only do I need ointment I got prescribed painkillers and oral medication";;;;"793542993097658373";https://twitter.com/oxAuTT_/status/793542993097658373
GevousLoL;2016-11-01 08:12;0;2;"As soon as I got home. Picked out the cooler from the fridge! I also have prescribed painkillers and all.";;;;"793425358028668928";https://twitter.com/GevousLoL/status/793425358028668928
sarayamode;2016-10-29 09:53;0;0;"yeah, the prescribed painkillers for her neck and then she got suspended";;;;"792363814943543298";https://twitter.com/sarayamode/status/792363814943543298
CamiJuel;2016-10-26 17:05;0;0;"yup. Got prescribed some nice painkillers and bought the brace at the pharmacy. Tendinitis can go die in a hole tbh";;;;"791385337343926272";https://twitter.com/CamiJuel/status/791385337343926272
Zaznayka;2016-10-15 12:20;0;0;"Got prescribed antibiotics for the ear. Also painkillers finally kicked in? Or not? Maybe crying actually helped with pain ¯\_(ツ)_/¯";;;;"787327284961239041";https://twitter.com/Zaznayka/status/787327284961239041
MarleyTeter;2016-10-13 15:16;0;3;"Just got prescribed massive painkillers for my (apparently) inflamed rib cage. So thankful FINALLY to have a doctor who knew what was wrong.";;;;"786646759552405505";https://twitter.com/MarleyTeter/status/786646759552405505
MisfitMagnolia;2016-10-10 16:22;0;0;"So Paige got suspended for having painkillers that were prescribed by a dr due to a neck injury...has Vince totally lost his mind?";;;;"785576201343660033";https://twitter.com/MisfitMagnolia/status/785576201343660033
xwilkmanx;2016-10-10 12:28;0;1;"I'm not gonna buy the "doctor prescribed painkillers " Paige thing. Not when you and your bf got popped a few months ago already";;;;"785517402524151810";https://twitter.com/xwilkmanx/status/785517402524151810
bellandromeda;2016-10-04 02:12;0;0;"I wish I got prescribed stronger painkillers I'm still in so much pain this ###sux";;;# # #sux;"783187898476601344";https://twitter.com/bellandromeda/status/783187898476601344
JohnnySoftware;2016-09-23 01:32;0;0;"•Last year, 4/10 of US adults got a prescription for painkillers or took them illicitly •Blacks prescribed /use < Whites o.0";;;;"779191578430730240";https://twitter.com/JohnnySoftware/status/779191578430730240
Leic1s;2016-09-23 01:10;0;1;"*steals the painkillers my cat got prescribed today and uses them for my cramps*";;;;"779186256060088321";https://twitter.com/Leic1s/status/779186256060088321
engine_orange;2016-09-18 07:31;0;0;"Got prescribed painkillers for my broken finger, and now a heavy reminder of why I don't take them recreationally anymore... Ugh";;;;"777470000395390976";https://twitter.com/engine_orange/status/777470000395390976
HightailLizard;2016-09-09 17:24;0;2;"Drugs] Got prescribed a small bottle of painkillers and as the numbness is wearing off I can tell I'll need em cause ow";;;;"774357949460262912";https://twitter.com/HightailLizard/status/774357949460262912
KiziHardar;2016-09-09 08:27;0;1;"Good thing I got prescribed four frigging types of drugs, two of which are painkillers .";;;;"774222744296841216";https://twitter.com/KiziHardar/status/774222744296841216
transdib;2016-09-07 07:59;0;0;"i ended up going to the doctors and i got PRESCRIBED painkillers it was weird but theyre rly strong apparently so i get them tomorrow";;;;"773490906569711617";https://twitter.com/transdib/status/773490906569711617
inkuisitivskins;2016-09-03 18:47;0;1;"Got prescribed antibiotics and painkillers yesterday, hopefully they'll start working soon. Im finally adulting sniff";;;;"772204472760082432";https://twitter.com/inkuisitivskins/status/772204472760082432
_Jongoo;2016-08-22 21:02;0;0;"I just got prescribed some hardcore painkillers omg";;;;"767889731581534208";https://twitter.com/_Jongoo/status/767889731581534208
merthur_;2016-08-20 02:18;0;0;"i wonder if drinking a bit more of the painkillers i got prescribed is harmful.... it probably is";;;;"766882096426004480";https://twitter.com/merthur_/status/766882096426004480
tylerbussey;2016-08-18 00:32;0;16;"got sick and got prescribed antibiotics and painkillers and paid out of pocket (uninsured) but I'm posi so HEY EVERYBODY I WON SOME DRUGS";;;;"766130610922369024";https://twitter.com/tylerbussey/status/766130610922369024
d_gill88;2016-07-25 19:40;0;0;"I have a family member who got hooked when a doc prescribed painkillers for a foot injury as a teenager.";;;;"757722263668068352";https://twitter.com/d_gill88/status/757722263668068352
voicelessouI;2016-07-23 12:17;0;10;"He broke three ribs and since painkillers are not very effective he got opium prescribed pic.twitter.com/o1wnJfJhAT";;;;"756886054347481089";https://twitter.com/voicelessouI/status/756886054347481089
WakaFlakaBaca;2016-07-18 21:49;0;0;"Got prescribed painkillers for my wrist, took one before I went to the gym, and I swear it's the best workout I've had in a while";;;;"755218034407665664";https://twitter.com/WakaFlakaBaca/status/755218034407665664
Matedwards7;2016-06-23 18:30;0;0;"I've got a prolapsed disc which seems to have become inflamed again. Luckily the prescribed painkillers take the edge of it a bit.";;;;"746108072947556352";https://twitter.com/Matedwards7/status/746108072947556352
loveameeraxo;2016-06-23 11:45;0;0;"The combination of antibiotics, anti-inflammatory pills and painkillers that my dentist prescribed to me got me like pic.twitter.com/vA3YIKKffz";;;;"746006356105244672";https://twitter.com/loveameeraxo/status/746006356105244672
AnnaShikari;2016-06-15 13:28;0;0;"I am thankyou, are you? been prescribed strong painkillers for my period pain though, it's got that bad";;;;"743133003275194368";https://twitter.com/AnnaShikari/status/743133003275194368
hazycinnamon;2016-06-06 04:25;0;0;"I've been prescribed painkillers on more than once occasion and I never got addicted to illegal narcotics.";;;;"739734844029186048";https://twitter.com/hazycinnamon/status/739734844029186048
BXVXE;2016-06-04 20:57;0;7;"I finally got prescribed painkillers and muscle relaxers for my pinched nerve and headaches. Finally.";;;;"739259739071086592";https://twitter.com/BXVXE/status/739259739071086592
cxrrydevil;2016-05-30 18:48;0;0;"yes i have! i got it from the painkillers i was prescribed after i got my wisdom teeth removed and its horrible but";;;;"737415374589698048";https://twitter.com/cxrrydevil/status/737415374589698048
kalledemos;2016-05-27 14:45;0;0;"i just almost threw up and passed out from the painkillers I got prescribed T_T";;;;"736267207957708800";https://twitter.com/kalledemos/status/736267207957708800
cig_mom;2016-05-17 07:53;0;2;"just got back from being @the ER for 4 hours w/ a final at 9am, but I'm fuxked up off painkillers & got prescribed 24 norcos so who winning";;@the;;"732539538006892544";https://twitter.com/cig_mom/status/732539538006892544
shannonmanning;2016-05-05 23:08;0;2;"@shannonmanning I've lost friends who were in recovery and got hooked on prescribed , needed painkillers . Doctors have so little awareness.";;@shannonmanning;;"728421259478994944";https://twitter.com/shannonmanning/status/728421259478994944
nicoleoprice;2016-05-04 13:33;0;0;"@MaraWritesStuff it's scary, I almost got addicted to painkillers when I was prescribed them after my leg surgery, had to dispose them";;@MaraWritesStuff;;"727914028727717889";https://twitter.com/nicoleoprice/status/727914028727717889
_kkbye;2016-05-03 00:34;0;0;"Maaaaan. I got prescribed the fuzzy painkillers";;;;"727355674913468418";https://twitter.com/_kkbye/status/727355674913468418
not_goth666;2016-04-21 20:51;0;0;"The only painkillers I got prescribed was tramadol and ibuprofen. Lol No Vicodin?? Come on fam.";;;;"723313254173282304";https://twitter.com/not_goth666/status/723313254173282304
Erickavv;2016-04-21 15:27;0;0;"The doctor has prescribed painkillers . It got real, y'all.";;;;"723231733533929472";https://twitter.com/Erickavv/status/723231733533929472
buteracriss;2016-04-19 19:27;0;0;"@midnightcriss just a forewarning that i got prescribed really strong painkillers today and they make me loopy-sleepy so good luck with";;@midnightcriss;;"722567222850424832";https://twitter.com/buteracriss/status/722567222850424832
palisadesmalls;2016-04-19 18:41;0;2;"@palisadesmalls I'm fine, got prescribed painkillers and muscle relaxers, won't be at school tomorrow. Will hopefully be back for symposium.";;@palisadesmalls;;"722555778243035137";https://twitter.com/palisadesmalls/status/722555778243035137
krejnn;2016-04-16 21:02;0;0;"im still with the imfection and got prescribed like painkillers . bish fuck u";;;;"721504196336480260";https://twitter.com/krejnn/status/721504196336480260
RotalHenricsson;2016-03-31 06:03;0;0;"oh! Money's arrived, i CAN afford the painkillers i got prescribed yesterday!";;;;"715479712517066752";https://twitter.com/RotalHenricsson/status/715479712517066752
RotalHenricsson;2016-03-31 06:02;0;0;"Now if i could actually afford the painkillers i got prescribed yesterday... wouldn't that be fucking awesome.";;;;"715479488612556801";https://twitter.com/RotalHenricsson/status/715479488612556801
JDW519;2016-03-29 20:56;0;0;"Cruz - "my sister got addicted to prescribed painkillers : that's why we shut down the border..." #GOPTownHall";;;#GOPTownHall;"714979582357729280";https://twitter.com/JDW519/status/714979582357729280
stowball;2016-03-25 04:07;0;0;"I'm in so much pain. Just got back from a 1½ hour private dry needling session. He has actually prescribed painkillers *and* alcohol though";;;;"713275990915481600";https://twitter.com/stowball/status/713275990915481600
ariesg0ddess;2016-03-16 20:04;0;2;"Yeeee I got my painkillers and muscle relaxants. I promise I'm only gonna take it as prescribed tho. I'm scared of drugs now lol";;;;"710255486688497666";https://twitter.com/ariesg0ddess/status/710255486688497666
DavidThaGoat;2016-03-11 20:49;2;19;"So I got prescribed painkillers for my ankle. Googled them, they are literally midol.";;;;"708469949363171328";https://twitter.com/DavidThaGoat/status/708469949363171328
bonkers_bee;2016-03-11 13:10;0;0;"My mum got prescribed 90 painkillers bra I could start a whole drug business";;;;"708354433382481920";https://twitter.com/bonkers_bee/status/708354433382481920
Cletus_Chan;2016-03-05 13:09;0;1;"Got prescribed a lot of painkillers ...if you need me this week, i'm probably asleep in a corner";;;;"706179777368092672";https://twitter.com/Cletus_Chan/status/706179777368092672
JulieYungThug;2016-02-17 18:18;0;4;"Yo wtf I got prescribed codeine painkillers and I thought it was normal painkillers so I took two and I'm trying not to fuxking OD rn";;;;"700097008997154817";https://twitter.com/JulieYungThug/status/700097008997154817
WrittenByMe_C;2016-02-03 11:27;0;0;"So I had an X-Ray and a blood test done today... Also got prescribed two different painkillers (the heavy stuff). Fun times";;;;"694920122012680192";https://twitter.com/WrittenByMe_C/status/694920122012680192
jon_hall1971;2016-02-01 15:16;0;0;"Not managed to get referred back to physio etc yet but got prescribed some proper painkillers , though only using them when in severe pain.";;;;"694253102929698819";https://twitter.com/jon_hall1971/status/694253102929698819
bbh_soo;2016-01-28 16:05;0;0;"@jngnkm_ the laughing gas cause i think i would die, but ya i got prescribed pretty strong painkillers and i think they helped";;@jngnkm_;;"692815889415172096";https://twitter.com/bbh_soo/status/692815889415172096
