username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Start_The_Blaze;2017-10-12 19:02;0;0;"Ugh we’ve been through this, Grindr is my heroin and this is my relapse period pic.twitter.com/sonbCjE3wF";;;;"918612973509279749";https://twitter.com/Start_The_Blaze/status/918612973509279749
InspireNLancs;2017-10-11 14:34;0;0;"The dangers of a heroin relapse https:// twitter.com/asoberway/stat us/916812639778598913 …";;;;"918183127113138177";https://twitter.com/InspireNLancs/status/918183127113138177
ASoberWay;2017-10-07 19:49;2;1;"A #relapse may occur within days of leaving treatment. Learn about the risks and how to prevent a #heroin relapse . https:// hubs.ly/H08JRwb0 pic.twitter.com/EfuopItCOs";;;#relapse #heroin;"916812639778598913";https://twitter.com/ASoberWay/status/916812639778598913
twaz_eaton;2017-10-04 16:25;1;1;"AnthonyCumiaxyz says Artie Lange ESCORTED OUT of @COMPOUND MEDIA due to heroin relapse and near overdose today. Sad state of affairs !";;@COMPOUND;;"915674344667443205";https://twitter.com/twaz_eaton/status/915674344667443205
twaz_eaton;2017-10-04 16:25;0;0;"Artie Lange ESCORTED OUT of @COMPOUND MEDIA due to heroin relapse and near overdose today. AnthonyCumiaxyz Artie Lange ESCORTED OUT of work";;@COMPOUND;;"915674222915149824";https://twitter.com/twaz_eaton/status/915674222915149824
stop_heroin;2017-10-04 16:00;0;0;"8 ways to prevent relapse . Please SHARE! Treatment Hotline: 215-857-5151 Get addiction treatment... http:// fb.me/6fWL2Dvtj";;;;"915667918947483649";https://twitter.com/stop_heroin/status/915667918947483649
milesasero1998;2017-10-04 09:38;0;2;"More like can’t walk down winc without seeing some junky relapse on heroin .";;;;"915571738708234241";https://twitter.com/milesasero1998/status/915571738708234241
Rx2DC;2017-10-04 03:45;0;0;"10 Relapse Prevention Tips Especially, the First 90 Days of Recovery - Kill the Heroin Epidemic Nationwide http:// fb.me/8ngO0pIG4";;;;"915483022450970624";https://twitter.com/Rx2DC/status/915483022450970624
JEdgarMayo;2017-10-02 19:49;0;1;"Yes I was a College. Seen him & the Heartbreakers many times. Just a great band. Tom was addicted to Heroin & hope he didn't relapse .";;;;"915000694498893825";https://twitter.com/JEdgarMayo/status/915000694498893825
elishabroadway;2017-10-02 01:43;0;0;"they told me id never be off sub! Said I have 100% chance of relapse heroin /oxy I just learned about kratom haven had a sub in 9 days";;;;"914727518158118912";https://twitter.com/elishabroadway/status/914727518158118912
MichaelzMama;2017-09-29 04:33;0;3;"I am 6 years and 7 months clean off of shooting heroin and I can say without a doubt that I did not relapse . It wasn't part of my recovery.";;;;"913683210604650496";https://twitter.com/MichaelzMama/status/913683210604650496
NewObjectives;2017-09-27 12:22;2;2;"http:// ow.ly/a0bW30ft4oh Is using #kratom considered a #relapse ? We have #addiction resources available for those suffering. #drugs #heroin";;;#kratom #relapse #addiction #drugs #heroin;"913076421051977728";https://twitter.com/NewObjectives/status/913076421051977728
EvelDick;2017-09-27 02:24;0;47;"Heroin is horribly addicting. Even people clean for years, relapse . The draw from it is so strong And really sorry for your loss https:// twitter.com/Debbie_Philly/ status/912925368755134465 …";;;;"912925954443444224";https://twitter.com/EvelDick/status/912925954443444224
Sex_Worker_Hlth;2017-09-26 20:45;0;0;"This Woman's #Opioid Relapse Could Change Drug Laws Forever http:// ow.ly/7JkW30fru2T #probation MT @maiasz #heroin pic.twitter.com/1Hb8mYMmRK";;@maiasz;#Opioid #probation #heroin;"912840507541385216";https://twitter.com/Sex_Worker_Hlth/status/912840507541385216
DanielWKnight1;2017-09-26 19:57;0;0;"Ya mean his Heroin relapse ?";;;;"912828444668452865";https://twitter.com/DanielWKnight1/status/912828444668452865
stop_heroin;2017-09-26 19:08;0;0;"His relapse a part of recovery? Let’s talk about it… William Charles discusses why relapse can kill Rehab... http:// fb.me/1hzX6dnGM";;;;"912816175012286467";https://twitter.com/stop_heroin/status/912816175012286467
ASoberWay;2017-09-25 17:07;0;0;"Did you know that a #heroin #relapse increases the risks of an accidental overdose? Learn more about it here. https:// hubs.ly/H08JR3t0 pic.twitter.com/wQKdPhxql6";;;#heroin #relapse;"912423408792752128";https://twitter.com/ASoberWay/status/912423408792752128
yungxangod_;2017-09-24 19:18;0;1;"I lowkey hope we go to war with North Korea so I gotta excuse to relapse on heroin btfu";;;;"912093926340698112";https://twitter.com/yungxangod_/status/912093926340698112
TodaysHospital;2017-09-21 07:45;0;0;"Hospital medicine & heroin : The #of patients who achieve remission then relapse over and over is staggering. http:// pin.it/d-uJ8tW";;;#of;"910832294952423425";https://twitter.com/TodaysHospital/status/910832294952423425
lclgreekgoddess;2017-09-19 19:54;0;0;"or attacking a known drug addict and injecting her with heroin , causing a relapse";;;;"910291122454450176";https://twitter.com/lclgreekgoddess/status/910291122454450176
VinoAlan;2017-09-19 12:58;4;36;"though I did relapse 2 times in Marina Del Ray n got sick as fuck. Like my body rejected it - now, heroin no longer controls me #Sep19 15yrs!";;;#Sep19;"910186229299384321";https://twitter.com/VinoAlan/status/910186229299384321
KLIQ_Xfactor;2017-09-19 09:33;0;0;"@IvankaTrump please talk with your father about keeping medi cal in california. if i lose it more than likely i will relapse on heroin ..";;@IvankaTrump;;"910134757295398912";https://twitter.com/KLIQ_Xfactor/status/910134757295398912
bioengineers;2017-09-19 01:09;0;0;"TSRI scientists show deep brain stimulation blocks heroin relapse in rats https:// bioengineer.org/tsri-scientist s-show-deep-brain-stimulation-blocks-heroin-relapse-in-rats/ … pic.twitter.com/m7KvJkNmyx";;;;"910008019089534976";https://twitter.com/bioengineers/status/910008019089534976
Queen_of_Cringy;2017-09-18 21:27;0;7;"She keeps saying that was in the past. Yo, that was HEROIN and that was like THREE YEARS AGO. She's one breakup away from a relapse ...";;;;"909951982865088513";https://twitter.com/Queen_of_Cringy/status/909951982865088513
boste3332;2017-09-17 00:22;0;0;"Lots of people in recovery, lots of people relapse . Heroin is bad over here.";;;;"909271411121942528";https://twitter.com/boste3332/status/909271411121942528
FamilyNews3;2017-09-16 03:45;0;0;"For Heroin Addicts, Hurricanes and Relapse Often Go Hand in Hand http:// thelafayettesun.com/for-heroin-add icts-hurricanes-and-relapse-often …";;;;"908959911001886720";https://twitter.com/FamilyNews3/status/908959911001886720
HealthyTimes2;2017-09-16 03:44;0;0;"For Heroin Addicts, Hurricanes and Relapse Often Go Hand in Hand http:// thelafayettesun.com/for-heroin-add icts-hurricanes-and-relapse-often …";;;;"908959659540795396";https://twitter.com/HealthyTimes2/status/908959659540795396
Brazilian51;2017-09-15 09:55;0;1;"its that heroin he was on must be having a relapse atta boy Tony real smart thing to say 🖒";;;;"908690715898732544";https://twitter.com/Brazilian51/status/908690715898732544
AlAnonDad;2017-09-15 09:37;0;0;"For Heroin Addicts, Hurricanes and Relapse Often Go Hand in Hand - The Lafayette Sun http:// dlvr.it/PnByGc #alcoholtreatment pic.twitter.com/ymUo1wRUwM";;;#alcoholtreatment;"908686228316237825";https://twitter.com/AlAnonDad/status/908686228316237825
FDG65;2017-09-14 16:08;0;0;"So has Bourdain had a relapse back into heroin , cocaine, or alcohol? Wonder what would make him want to poison the President. Just whacko.";;;;"908422223588941827";https://twitter.com/FDG65/status/908422223588941827
keepupwithjen;2017-09-14 06:42;0;0;"100% ... Heroin addicts need long term treatment as they have an extremely Hi rate of relapse after entering treatment!";;;;"908279720822951936";https://twitter.com/keepupwithjen/status/908279720822951936
xLaney;2017-09-12 13:46;0;0;"Helped him in and out of rehab, NA, counseling, doctors etc. for yearsof sobriety/ relapse and he's only advanced into heroin in FL";;;;"907661789915049984";https://twitter.com/xLaney/status/907661789915049984
argprecovery;2017-09-11 18:30;0;0;"Heroin relapse : Penn State researcher on device to predict and help prevent it. #heroinrelapse #preventingrelapse http:// ow.ly/zpHF30f4MP9 pic.twitter.com/DeHklxNM3P";;;#heroinrelapse #preventingrelapse;"907370735022288896";https://twitter.com/argprecovery/status/907370735022288896
thriveba;2017-09-11 18:30;0;0;"Heroin relapse : Penn State researcher on device to predict and help prevent it. #heroinrelapse #preventingrelapse http:// ow.ly/zpHF30f4MP9 pic.twitter.com/O7TuYsTKrr";;;#heroinrelapse #preventingrelapse;"907370734355456002";https://twitter.com/thriveba/status/907370734355456002
ElPasoCP;2017-09-09 15:20;0;0;"Hurricanes cause stress that cause relapse for people struggling with addiction whether its alcohol, pills or heroin http://www. kvia.com/news/top-stori es/hurricanes-drive-addiction-issues-into-public-square/618407047 …";;;;"906598113749737473";https://twitter.com/ElPasoCP/status/906598113749737473
Harrisonxjacobs;2017-09-09 12:31;0;0;"Addicts relapse often due to how powerful heroin is on the brain -- vaccine would prevent relapse , even if they try to use.";;;;"906555731758997504";https://twitter.com/Harrisonxjacobs/status/906555731758997504
abc7breaking;2017-09-09 12:07;2;3;"Hurricanes cause stress that cause relapse for people struggling with addiction whether its alcohol, pills or heroin http://www. kvia.com/news/top-stori es/hurricanes-drive-addiction-issues-into-public-square/618407047 …";;;;"906549675150462976";https://twitter.com/abc7breaking/status/906549675150462976
rainysquires;2017-09-07 15:57;0;0;"Yes but most addicts especially heroin users generally relapse its a dangerous drug and goes to show u can be doin ok but still relapse";;;;"905882766872596480";https://twitter.com/rainysquires/status/905882766872596480
agenda_rm;2017-09-07 07:15;0;0;"Could a heroin vaccine prevent relapse ? http:// ow.ly/wmuJ30eTeEe";;;;"905751321806069760";https://twitter.com/agenda_rm/status/905751321806069760
ParacelsusRehab;2017-09-07 02:45;0;1;"#Heroin relapse : Penn State researcher works on device that could predict it, help prevent it #addiction http:// ow.ly/hM0X30eRQ3y";;;#Heroin #addiction;"905683342296834048";https://twitter.com/ParacelsusRehab/status/905683342296834048
TranscendSL;2017-09-05 11:30;0;0;"A Penn State researcher is researching a device to help predict risk of relapse in recovering heroin addicts. http://www. pennlive.com/news/2017/08/p enn_state_researcher_works_on.html …";;;;"905090669521362947";https://twitter.com/TranscendSL/status/905090669521362947
czaplickin;2017-09-01 08:10;0;0;"Heroin relapse : Penn State researcher works on device that could predict it, help prevent it http://www. pennlive.com/news/2017/08/p enn_state_researcher_works_on.html …";;;;"903590942325821440";https://twitter.com/czaplickin/status/903590942325821440
paproviders;2017-08-31 14:43;0;0;"Heroin relapse : Penn State researcher works on device that could predict it, help prevent it http:// s.pennlive.com/2FXS0RX";;;;"903327340444483585";https://twitter.com/paproviders/status/903327340444483585
ShatterproofHQ;2017-08-31 11:18;0;0;"Heroin relapse : Penn State researcher works on device that could predict it, help prevent it http:// s.pennlive.com/2FXS0RX";;;;"903275711913312256";https://twitter.com/ShatterproofHQ/status/903275711913312256
PaCrimeComm;2017-08-31 09:44;4;0;"Heroin relapse : Penn State researcher works on device that could predict it, help prevent it http:// s.pennlive.com/2FXS0RX";;;;"903252085889794048";https://twitter.com/PaCrimeComm/status/903252085889794048
outraegeous;2017-08-29 17:42;0;3;"I've got 39 dollars should i treat myself to indonesian food or relapse on heroin ?";;;;"902647610586140681";https://twitter.com/outraegeous/status/902647610586140681
SamWhyte;2017-08-28 16:43;1;2;"Discussing girl in hostel's Heroin relapse since arriving w/o support. Bloke in front turns round and says "Ooh. This is just like Corrie"";;;;"902270365027749889";https://twitter.com/SamWhyte/status/902270365027749889
VijnaVijna;2017-08-28 03:53;0;4;"A heroin addiction is a life long disease where a person struggles to stay clean for the rest of their life. Some survive and some relapse !";;;;"902076691446562816";https://twitter.com/VijnaVijna/status/902076691446562816
aewilliamsonl;2017-08-25 05:35;0;2;"Shifting attitudes? women's hour @BBCRadio4 narratives-triggers, relapse , normalising experience of LTCs - heroin addiction, bulemia, cancer.";;@BBCRadio4;;"901015089284775936";https://twitter.com/aewilliamsonl/status/901015089284775936
dianegracely;2017-08-24 18:36;0;0;"Nice looking young man. I hope he doesn't relapse and moves on with his life without heroin .... http:// fb.me/8gGcBJDwP";;;;"900849384744681472";https://twitter.com/dianegracely/status/900849384744681472
LiveEdges;2017-08-24 17:22;0;0;"Many addicts seeking opioid recovery find relapse and fraud https://www. google.com/url?rct=j&sa=t &url=http://wtop.com/national/2017/08/many-addicts-seeking-opioid-recovery-find-relapse-and-fraud/&ct=ga&cd=CAIyHDQ3YjhkOWFiN2YxMzI0ZmI6Y29tOmVuOlVTOlI&usg=AFQjCNGBY6Yp20Qt9qdYFjz7K35-f2qMUQ … #heroin Two people overdose on opioids every day in Pa…";;;#heroin;"900830640391823363";https://twitter.com/LiveEdges/status/900830640391823363
LiveEdges;2017-08-24 04:57;0;0;"Many addicts seeking opioid recovery find relapse and fraud https://www. google.com/url?rct=j&sa=t &url=http://wtop.com/business-finance/2017/08/many-addicts-seeking-opioid-recovery-find-relapse-and-fraud/&ct=ga&cd=CAIyHDQ3YjhkOWFiN2YxMzI0ZmI6Y29tOmVuOlVTOlI&usg=AFQjCNF9YoqskhbUl9cXJJNuwUb2WHA6mg … #heroin In this Thursday, July 13, 2017 photo, Michell…";;;#heroin;"900643161978044416";https://twitter.com/LiveEdges/status/900643161978044416
jdayhoff1104;2017-08-22 17:52;0;0;"https:// youtu.be/Nco_kh8xJDs when you find out one of your fave songs is about a heroin relapse . #stillloveit #aliceimchains #aic #layne";;;#stillloveit #aliceimchains #aic #layne;"900113384745644036";https://twitter.com/jdayhoff1104/status/900113384745644036
shaebiron;2017-08-19 12:36;0;6;"watching some1 you love whos an addict relapse on heroin and fentanyl after months of being clean is heart shattering.";;;;"898946814988218371";https://twitter.com/shaebiron/status/898946814988218371
louschizas;2017-08-15 17:05;0;1;"National Institute on Drug Abuse 40 and 60 %of recovering drug addicts relapse . Relapse for heroin 80% percent, recovery 20% -";;;;"897565004177780736";https://twitter.com/louschizas/status/897565004177780736
bigthink;2017-08-14 23:00;19;28;"19% of American soldiers returned from Vietnam addicted to heroin . 95% of them recovered without relapse . How? http:// bit.ly/2wJ0JLA pic.twitter.com/gU2trvMH0t";;;;"897291815770095616";https://twitter.com/bigthink/status/897291815770095616
bioengineers;2017-08-14 22:29;0;0;"TSRI scientists show deep brain stimulation blocks heroin relapse in rats https:// bioengineer.org/tsri-scientist s-show-deep-brain-stimulation-blocks-heroin-relapse-in-rats/ … pic.twitter.com/8u5dc6qW8V";;;;"897284180374990852";https://twitter.com/bioengineers/status/897284180374990852
borborkian;2017-08-14 05:45;0;3;"I guess heroin addicts have a 80-90% chance of relapse , how depressing";;;;"897031502353006594";https://twitter.com/borborkian/status/897031502353006594
LynnAbduok;2017-08-13 19:49;0;0;"TY Had a few of my ppl freaking out, said it was on the books 2 be banned again? Scared they'll relapse bck 2 heroin kratom kept them off.";;;;"896881434304053248";https://twitter.com/LynnAbduok/status/896881434304053248
Charliewking;2017-08-12 10:10;0;0;"If heroin withdrawal feels anything like having the flu, I can definitely understand why people relapse . My guess is withdrawal is worse.";;;;"896373418999689216";https://twitter.com/Charliewking/status/896373418999689216
PScore12;2017-08-11 16:05;0;0;"Miles Davis, except with even more heroin relapse";;;;"896100354416189440";https://twitter.com/PScore12/status/896100354416189440
SquidTheKoolKid;2017-08-11 15:52;0;0;"It's be pretty cool if everyone stopped looking at one relapse as all out doing heroin again";;;;"896097016031268864";https://twitter.com/SquidTheKoolKid/status/896097016031268864
starseedprinces;2017-08-10 12:28;0;0;"The girl I lived with at the beach for those 2 months used my rig to relapse on heroin . Fucking disgusting piece of human trash.";;;;"895683203826110464";https://twitter.com/starseedprinces/status/895683203826110464
aaronhuff;2017-08-09 08:32;0;0;"Opioids are a tough one. Even treatment shows a 91% heroin relapse rate. One study even showed a 59% relapse rate within 1 week of treatment";;;;"895261490634256385";https://twitter.com/aaronhuff/status/895261490634256385
SIDSexposed;2017-08-08 20:44;0;0;"PNAS | Dynamic Vaccine Blocks Relapse To Compulsive Intake Of Heroin #science #vaxxed http:// m.pnas.org/content/110/22 /9036.abstract …";;;#science #vaxxed;"895083430450388992";https://twitter.com/SIDSexposed/status/895083430450388992
Drummond_of_DFS;2017-08-08 09:37;0;1;"HEROIN DEALER THAT DRIVES A PORSCHE SUV SITS ON MY STREET BUMPING RAP TO GET PPL TO RELAPSE THAT I'D TO AMBUSH 1DAY NO MERCY NO REMORSE";;;;"894915368451485696";https://twitter.com/Drummond_of_DFS/status/894915368451485696
Mtkeely;2017-08-08 08:57;0;0;"If you know someone who has quit heroin , tell them if they relapse they can't go back to the same dose they used to use. They will die.";;;;"894905457399275523";https://twitter.com/Mtkeely/status/894905457399275523
TurtlePoker;2017-08-07 17:52;0;0;"You tube Xanax - it's literally harder to withdraw from than Heroin - withdraw causes seizures. Yes heroin is a death sentence/ relapse /OD.";;;;"894677676845219840";https://twitter.com/TurtlePoker/status/894677676845219840
Kuklapolitan13;2017-08-07 06:30;0;0;"She had a 4.0 GPA & hooked on heroin @CNN http://www. cnn.com/videos/us/2017 /08/03/teenage-cheerleader-heroin-addict-jpm-orig.cnn … Oh please! Who taught her that relapse is "PART" of addiction? Nonsense!";;@CNN;;"894505903482949632";https://twitter.com/Kuklapolitan13/status/894505903482949632
wolf1618;2017-08-07 01:14;0;0;"It takes many many years to recover from HEROIN ADDICTION. IT IS NOT EASY. ADDICTS BATTLE EACH DAY TO STAY CLEAN. RELAPSE IS PART OF IT.";;;;"894426601907027968";https://twitter.com/wolf1618/status/894426601907027968
JazKaren;2017-08-05 11:42;0;2;"The physical need for heroin may be gone. The cognitive need for it overrides that every time. If mental health goes untreated, then relapse";;;;"893859671194447876";https://twitter.com/JazKaren/status/893859671194447876
NewObjectives;2017-08-04 13:04;2;2;"Get help w/ #heroin #addiction | Visit http:// NewObjectives.com | #fentanyl #drugs #overdose #relapse #rehab #narcan #recovery #sobriety pic.twitter.com/G1SbAezFOQ";;;#heroin #addiction #fentanyl #drugs #overdose #relapse #rehab #narcan #recovery #sobriety;"893517940926148609";https://twitter.com/NewObjectives/status/893517940926148609
sarahbrowning8;2017-08-04 09:26;0;1;"MAT's proven to reduce OD deaths, retain persons in treatment, decrease use of heroin ,reduce relapse & prevent spread of infectious disease.";;;;"893463163861073920";https://twitter.com/sarahbrowning8/status/893463163861073920
earth_to_jen;2017-08-03 09:11;1;0;"Same true for Docs scripting SUBOXONE to get dependent or addicted clients off heroin or pain meds which leads to chronic relapse cycle.";;;;"893096964614746112";https://twitter.com/earth_to_jen/status/893096964614746112
marfeldpredict;2017-08-02 14:53;0;1;"Illegal immigrants pay into soc sec they never get so 'disabled' heroin addicts can relapse";;;;"892820572283047938";https://twitter.com/marfeldpredict/status/892820572283047938
cecetuttle;2017-08-01 23:29;2;19;"TSP: RELAPSE /with the heroin epidemic across our nation at the highest rates it's ever been- this hv is destined to move &impact. @TJDenman pic.twitter.com/tOgiRV0gXw";;@TJDenman;;"892588040107024386";https://twitter.com/cecetuttle/status/892588040107024386
thedayct;2017-08-01 14:33;0;1;"Waterford brothers had a hurdle to deal with in their recovery from heroin addiction: relapse . http:// buff.ly/2wfVUZb pic.twitter.com/b8SdWrpCq9";;;;"892453139516985346";https://twitter.com/thedayct/status/892453139516985346
kjfkugkujvj;2017-08-01 12:16;0;0;"40% to 60% of heroin addicts relapse . We can go bankrupt putting them all in Rehab, or cops repeatedly using Narcan to revive them.....";;;;"892418737869123584";https://twitter.com/kjfkugkujvj/status/892418737869123584
prmd0nna;2017-07-31 23:12;0;2;"Damn some friends will stay by your side through thick n thin.. unless ur severely depressed and relapse on heroin . Then fuck nah they out";;;;"892221507505496065";https://twitter.com/prmd0nna/status/892221507505496065
workithealth;2017-07-31 16:31;0;1;"White House Opioid Report: "MAT reduces overdose deaths, decreases use of heroin , reduces relapse ." http:// bit.ly/2f1Rimh #opioidcrisis";;;#opioidcrisis;"892120431125245952";https://twitter.com/workithealth/status/892120431125245952
thedayct;2017-07-31 13:03;0;1;"Waterford brothers had a hurdle to deal with in their recovery from heroin addiction: relapse . http:// buff.ly/2tQaHc8 pic.twitter.com/TfN067kYQO";;;;"892068145309130753";https://twitter.com/thedayct/status/892068145309130753
thedayct;2017-07-31 05:55;0;0;"Monday's front page: Waterford brothers in recovery from heroin addiction withstand a relapse . http:// theday.com pic.twitter.com/WL6a4oX5Em";;;;"891960407744806912";https://twitter.com/thedayct/status/891960407744806912
thedayct;2017-07-30 23:47;1;1;"Monday's front page: Waterford brothers in recovery from heroin addiction withstand a relapse . http:// theday.com pic.twitter.com/THgivhIwYr";;;;"891867781624365056";https://twitter.com/thedayct/status/891867781624365056
RDJsWatch;2017-07-30 22:32;0;0;"I'm listening to Eminem's relapse album and my heroin dealer just texted me. Fuuuck.";;;;"891848991817773056";https://twitter.com/RDJsWatch/status/891848991817773056
signsofdruguse;2017-07-30 06:47;0;0;"is this a heroin addict #relapse ? http:// tinyurl.com/kx9advl #Addict #Heroin #This";;;#relapse #Addict #Heroin #This;"891611111895838720";https://twitter.com/signsofdruguse/status/891611111895838720
NewObjectives;2017-07-28 18:21;2;1;"http:// ow.ly/F7s330e067S #Police officers #overdose on #fentanyl across the country! #Heroin #Narcan #Drugs #Addiction #Recovery #Relapse";;;#Police #overdose #fentanyl #Heroin #Narcan #Drugs #Addiction #Recovery #Relapse;"891060959187525632";https://twitter.com/NewObjectives/status/891060959187525632
Pedal_4_Life;2017-07-28 08:37;3;5;"He's Preventing Heroin Relapse : http://www. dailyherald.com/news/20170727/ naperville-nonprofit-begins-biking-toward-heroin-recovery … @FacingAddiction @OWNTV #addiction @BikeLeague #healthcare @UnitedHealthGrp";;@FacingAddiction @OWNTV @BikeLeague @UnitedHealthGrp;#addiction #healthcare;"890914080931938304";https://twitter.com/Pedal_4_Life/status/890914080931938304
LEPCreature;2017-07-28 07:58;0;0;"Looking at evidence: better off with prescription heroin . Methadone users often relapse back to heroin and have OD's.";;;;"890904331922309123";https://twitter.com/LEPCreature/status/890904331922309123
NewObjectives;2017-07-27 13:08;2;1;"#Fentanyl is the reason behind spikes in #opioid #overdose deaths. Get Help Now at http:// NewObjectives.com #Relapse #Rehab #Heroin #Opiates pic.twitter.com/sI11RV76mi";;;#Fentanyl #opioid #overdose #Relapse #Rehab #Heroin #Opiates;"890619806017241088";https://twitter.com/NewObjectives/status/890619806017241088
barkway;2017-07-27 08:59;0;0;"Reason rehabs don't take high dose addicts is bcuz should they relapse from suboxone & go back to former heroin dose, they die. @cspanwj";;@cspanwj;;"890557288456605696";https://twitter.com/barkway/status/890557288456605696
ACNPorg;2017-07-25 07:00;0;0;"FREE!! EC–dDG pathway mediates heroin relapse http:// go.nature.com/2urDA1i #nppjournal #mentalhealth #heroin pic.twitter.com/hOr7YOk1iy";;;#nppjournal #mentalhealth #heroin;"889802423035940864";https://twitter.com/ACNPorg/status/889802423035940864
SteveFalance;2017-07-24 22:21;0;0;"Really? A relapse ? Relapses happen with heroin or alcohol, not overindulgence with food. https:// twitter.com/SportsCenter/s tatus/889670629234012160 …";;;;"889671925059944448";https://twitter.com/SteveFalance/status/889671925059944448
casacweb;2017-07-23 12:57;0;0;"Overdose Risk Factors are but not limited to Long-term use of opioids or heroin (5-10 years), relapse following a drug-free period,";;;;"889167691277324288";https://twitter.com/casacweb/status/889167691277324288
PeggylBryant5;2017-07-21 22:05;0;0;"Like I keep saying. Whoopi might have had a relapse & b back on Heroin ...just sayin.";;;;"888580809111818240";https://twitter.com/PeggylBryant5/status/888580809111818240
serenetwit;2017-07-19 23:33;1;0;"#Sadly , #lost a former #client to #Heroin #relapse & #OD . #Addiction #Recovery #YouAreNotAlone pic.twitter.com/SPRdDE8cwB";;;#Sadly #lost #client #Heroin #relapse #OD #Addiction #Recovery #YouAreNotAlone;"887878043452276736";https://twitter.com/serenetwit/status/887878043452276736
ottobanieinegue;2017-07-19 00:39;0;3;"these dudes made a girl relapse into doing heroin again. fuck these guys";;;;"887532241395609600";https://twitter.com/ottobanieinegue/status/887532241395609600
gage_danielson;2017-07-18 17:32;0;21;"Reinstalling twitter on my phone felt like a heroin relapse";;;;"887424796451115008";https://twitter.com/gage_danielson/status/887424796451115008
AddictionRecNet;2017-07-18 16:57;0;1;"Heroin relapse signs and how detox and rehab helps. #addiction #recovery #recoverynetwork #staysober #relapse https://www. theaddictionrecoverynetwork.com/blog/how-to-te ll-if-someone-has-relapsed-on-opiates/ … pic.twitter.com/DCQQjRqXD7";;;#addiction #recovery #recoverynetwork #staysober #relapse;"887415974437281794";https://twitter.com/AddictionRecNet/status/887415974437281794
Necrolog1ca;2017-07-18 04:22;0;4;"Runescape is my heroin and a relapse is imminent";;;;"887226180495003649";https://twitter.com/Necrolog1ca/status/887226180495003649
bioengineers;2017-07-16 18:44;0;1;"TSRI scientists show deep brain stimulation blocks heroin relapse in rats https:// bioengineer.org/tsri-scientist s-show-deep-brain-stimulation-blocks-heroin-relapse-in-rats/ … pic.twitter.com/TM2QlCexRA";;;;"886718326831022081";https://twitter.com/bioengineers/status/886718326831022081
stop_heroin;2017-07-16 16:00;0;0;"Relapse in recovery. Is there a way bank from addiction? Please SHARE! Treatment Hotline: 215-857-5151 Get... http:// fb.me/IkLfKdZC";;;;"886676975288553472";https://twitter.com/stop_heroin/status/886676975288553472
stop_heroin;2017-07-16 14:00;0;0;"Does a relapse mean you failed? Please SHARE! Treatment Hotline: 215-857-5151 Get addiction treatment... http:// fb.me/1Ze2ZsKPE";;;;"886646675426639872";https://twitter.com/stop_heroin/status/886646675426639872
SpookyDaScary;2017-07-12 00:42;0;2;"I would honestly prefer undergoing torture for 10 minutes everyday than to relapse and go back to the life of heroin . No exaggeration.";;;;"884996443651661824";https://twitter.com/SpookyDaScary/status/884996443651661824
