username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SClENCEFICTlON;2017-10-03 15:21;0;0;"lots of people can still get heroin , does that mean we shouldn't bother trying to regulate it?";;;;"915295738640441344";https://twitter.com/SClENCEFICTlON/status/915295738640441344
jnicolemiracle;2017-10-03 15:11;1;9;"Pretty sure heroin is illegal but people still overdose on it. Drinking & driving is illegal but people still get killed from it..";;;;"915293163803365376";https://twitter.com/jnicolemiracle/status/915293163803365376
intrepid_heroin;2017-10-03 15:09;0;0;"Higher than heaven ain’t easy to get to. The closest I get might be right next to you.";;;;"915292691369357312";https://twitter.com/intrepid_heroin/status/915292691369357312
jack_fergie;2017-10-03 15:02;0;1;"You could replace the heroin in the trainspotting storyline with these and you’d get the same effect. #chooselife #choosenutella pic.twitter.com/FNlyL13krJ";;;#chooselife #choosenutella;"915291077384572929";https://twitter.com/jack_fergie/status/915291077384572929
TrumpfanNetwk;2017-10-03 15:00;0;0;"What NEW LAW would have prevented this? Maybe congress should outlaw guns like they outlawed heroin ? Then nobody can get a gun.....";;;;"915290427997204480";https://twitter.com/TrumpfanNetwk/status/915290427997204480
ScottHyman978;2017-10-03 14:59;0;0;"Listen to me...if authorities can't keep heroin out of prison...and heroin can't be made in the US...how will making bump stocks illegal do any good when a machinist can make one with legal materials...where there is a will there is a way... passing laws doesn't get rid of evil";;;;"915290256768995328";https://twitter.com/ScottHyman978/status/915290256768995328
todd_gates44;2017-10-03 14:58;1;4;"There have been lots of drug overdoses this year also, lets ban heroin . Oh wait it is illegal and people still get it.";;;;"915289999234539520";https://twitter.com/todd_gates44/status/915289999234539520
asskickerofyou;2017-10-03 14:58;0;1;"Heroin is banned, but we can still get it. Am I correct in assuming you support legalizing heroin ?";;;;"915289986064310272";https://twitter.com/asskickerofyou/status/915289986064310272
flemdog66;2017-10-03 14:55;0;5;"And if someone thinks that’s wrong then how would u explain heroin or literally any type of drug..that’s illegal and people still get it?";;;;"915289107387027456";https://twitter.com/flemdog66/status/915289107387027456
yxngwalker;2017-10-03 14:54;0;1;"Might as well make cocaine, meth, and heroin legal cause they'll just get it anyways!";;;;"915289032397148161";https://twitter.com/yxngwalker/status/915289032397148161
steve_d24;2017-10-03 14:41;0;2;"If there's no point in controlling guns cos people get them anyway,let's legalise heroin & not build that wall people will get past. Simple";;;;"915285583416692737";https://twitter.com/steve_d24/status/915285583416692737
MissQ1;2017-10-03 14:35;0;3;"why don't you stop illegal immigration & get the junkies off our streets? Why don't you crack down on drugs like heroin ? De Blasio is awful";;;;"915284167407079431";https://twitter.com/MissQ1/status/915284167407079431
dclance889;2017-10-03 14:34;0;0;"legal or not some one that wants to do a mass shooting will get their hands on guns, heroin isn't legal I bet the death toll is higher";;;;"915284006308114433";https://twitter.com/dclance889/status/915284006308114433
jmoler98;2017-10-03 14:33;0;0;"legal and as easy to get ? you mean like pills? which is the normal alternative for heroin .";;;;"915283628971655175";https://twitter.com/jmoler98/status/915283628971655175
intrepid_heroin;2017-10-03 14:28;8;4;"Keanu Reeves will get a look at QB before Kap. Adam Sandler too. They were dynamic in The Replacements and The Longest Yard respectively.";;;;"915282394072080384";https://twitter.com/intrepid_heroin/status/915282394072080384
tayla_alexis;2017-10-03 14:22;0;0;"bc they'll get one anyways = not a rational argument for stricter gun laws. should we legalize heroin bc someone will find a way to get it??";;;;"915280822768422912";https://twitter.com/tayla_alexis/status/915280822768422912
AbbyGraeter;2017-10-03 14:17;0;0;"Saying gun control won't work so let's keep it legal is like saying drug dealers get their hands on heroin anyway let's just make it legal";;;;"915279686963474435";https://twitter.com/AbbyGraeter/status/915279686963474435
Josephperrotta9;2017-10-03 14:17;0;0;"It is not working that is the point do you know any heroin addicts I do nowhere for them to get the help because every resource";;;;"915279632122957824";https://twitter.com/Josephperrotta9/status/915279632122957824
taylorgodfrey98;2017-10-03 14:02;0;0;"Lol I just said the same about heroin . Why make anything illegal if people can still get to it?";;;;"915275832159064064";https://twitter.com/taylorgodfrey98/status/915275832159064064
taylorgodfrey98;2017-10-03 13:52;0;0;"Let's make heroin legal then!!! People can get it even though it's illegal!";;;;"915273396321177600";https://twitter.com/taylorgodfrey98/status/915273396321177600
MWierzchow;2017-10-03 13:52;0;0;"Let's treat assault rifles like a kilo of Heroin . You get ten years no questions asked for having an assist rifle.";;;;"915273359545503745";https://twitter.com/MWierzchow/status/915273359545503745
vlistrxnk;2017-10-03 13:44;0;6;""we shouldn't make guns illegal because drugs are illegal and people still get them" so we might as well legalize heroin right????";;;;"915271269309927424";https://twitter.com/vlistrxnk/status/915271269309927424
patrick_doc21;2017-10-03 13:39;0;6;"I think heroin should be banned and made illegal that way people don't get their hands on it and die from it";;;;"915270110193049600";https://twitter.com/patrick_doc21/status/915270110193049600
Billyw1093;2017-10-03 13:34;0;0;"Alcohol was illegal. Prohibition didn't work. Drugs are illegal, but heroin is killing daily. Make guns illegal, you get more of the same.🖒";;;;"915268738122907649";https://twitter.com/Billyw1093/status/915268738122907649
PLY_Wally;2017-10-03 13:32;0;0;"Cocaine & Heroin have been illegal for decades. I bet if u wanted some bad enough, you could get it.";;;;"915268449504555008";https://twitter.com/PLY_Wally/status/915268449504555008
MattDehn89;2017-10-03 13:24;0;0;"Like I keep saying... Criminals still find a way to get heroin and that's 100% illegal/banned. They'll find a way.";;;;"915266283452731392";https://twitter.com/MattDehn89/status/915266283452731392
HutchensRS;2017-10-03 13:22;0;0;"They steal after they get addicted to dope. Their families say it all the time. "Little jimmy didnt start stealing till he was on heroin "";;;;"915265882129133568";https://twitter.com/HutchensRS/status/915265882129133568
Lakeshow_248;2017-10-03 13:12;0;1;"Yeah then bad guys can't get em! Just like heroin and meth. Oh. Wait.";;;;"915263367362818048";https://twitter.com/Lakeshow_248/status/915263367362818048
OHIOSFIII;2017-10-03 13:03;0;0;"@Calebkeeter Bunch if idiots on gun control, abiding citizens will be unarmed while the idiots will still get them , heroin is illegal too";;@Calebkeeter;;"915261137733718017";https://twitter.com/OHIOSFIII/status/915261137733718017
yunglavishgod;2017-10-03 12:59;0;0;"Last time I checked Heroin was illegal yet people are dying on it everyday. I thought it was illegal tho? Oh they still get it... https:// twitter.com/bakedalaska/st atus/914914902782894085 …";;;;"915260129779474432";https://twitter.com/yunglavishgod/status/915260129779474432
ahop83;2017-10-03 12:52;0;0;"They are going to do it anyway is my point. Heroin is illegal and people still get their hands on that every day. When you take something off the legit market, it just shifts to the black market, meaning criminals can still access them and law abiding citizens do not.";;;;"915258276790419456";https://twitter.com/ahop83/status/915258276790419456
lacreager;2017-10-03 12:51;0;0;"Isn't heroin and cocaine illegal??? But people still get it and are dying at a rate faster than any to include guns. Next";;;;"915257966890295297";https://twitter.com/lacreager/status/915257966890295297
RickGnVa;2017-10-03 12:49;0;0;"How’s making heroin illegal working? Just because something is illegal doesn’t mean criminals won’t get them. #BlameTheShooterNotTheGun";;;#BlameTheShooterNotTheGun;"915257623037059073";https://twitter.com/RickGnVa/status/915257623037059073
DuckyMate;2017-10-03 12:47;0;2;"So you’re saying legalise heroin then cause people will get their hands on it either way?";;;;"915257013407440896";https://twitter.com/DuckyMate/status/915257013407440896
Parrothead1225;2017-10-03 12:44;0;0;"Heroin is illegal--which makes it hard to get ... this must be why people have such a hard time finding it..short pause, oh wait-nevermind";;;;"915256172382388224";https://twitter.com/Parrothead1225/status/915256172382388224
SoUpperEchelon;2017-10-03 12:34;0;0;"How are those strict laws on crack and heroin working out? Bad people want guns, bad people will get guns.";;;;"915253686925955073";https://twitter.com/SoUpperEchelon/status/915253686925955073
DanDmb68;2017-10-03 12:29;0;0;"You don't think heroin addicts don't get other people hooked. Misery loves company";;;;"915252479276863488";https://twitter.com/DanDmb68/status/915252479276863488
Jackie_Blue_CA;2017-10-03 12:23;0;0;"Cocaine and heroin are illegal drugs but yet they still get into the hands of people do you honestly think you’re going to stop weapons?";;;;"915250921860349952";https://twitter.com/Jackie_Blue_CA/status/915250921860349952
BRZdriver;2017-10-03 12:18;0;0;"What an asshole, gess I can't buy heroin because its illegal too right. HEY DUMB ASS FULL AUTO GUNS ARE ILLEGAL. But rich people get them";;;;"915249784176496642";https://twitter.com/BRZdriver/status/915249784176496642
Granite_Hope;2017-10-03 12:18;0;0;"Coke and Heroin are banned as well. How do they get in the country if they're banned? Think about it.";;;;"915249655922835456";https://twitter.com/Granite_Hope/status/915249655922835456
4thFloorHines;2017-10-03 12:17;0;0;""Eating ass is like doing heroin . You're always chasin to get that high."-JF";;;;"915249555603693569";https://twitter.com/4thFloorHines/status/915249555603693569
CathrynChiesa;2017-10-03 12:13;0;0;"Hospital overdose data suggests addicts are turning from prescription opioids to heroin as easier way to get high http:// ow.ly/T5aH30fBU3n";;;;"915248465579532288";https://twitter.com/CathrynChiesa/status/915248465579532288
SCPdiv12;2017-10-03 12:13;1;0;"Hospital overdose data suggests addicts are turning from prescription opioids to heroin as easier way to get high http:// ow.ly/T5aH30fBU3n";;;;"915248465420136448";https://twitter.com/SCPdiv12/status/915248465420136448
David77111F;2017-10-03 12:11;0;0;"@SnoopDogg Heroin -related deaths tripled in five years 10,574 were related to heroin . Funny how no "Celebrities" get on this band wagon";;@SnoopDogg;;"915247907736928257";https://twitter.com/David77111F/status/915247907736928257
JasonDavidDavis;2017-10-03 12:08;0;2;"You can make it harder to get a gun but just remember we have laws against Cocaine/ Heroin /Meth yet 30,000 people died from OD's last year.";;;;"915247074630914048";https://twitter.com/JasonDavidDavis/status/915247074630914048
LaraMalbon;2017-10-03 11:46;0;11;"15 years ago today I lost my brother to a heroin overdose. Let's make it easier for people to get help. #heroinepidemic #savelives #misshim pic.twitter.com/hw72xIDT4k";;;#heroinepidemic #savelives #misshim;"915241593074053120";https://twitter.com/LaraMalbon/status/915241593074053120
AWorldOutOfMind;2017-10-03 11:35;0;1;"Heroin isn't a murder weapon, it's self-harm. Making it illegal doesn't help. We have data that proves making guns harder to get , does.";;;;"915238961278324736";https://twitter.com/AWorldOutOfMind/status/915238961278324736
DanteRoss;2017-10-03 11:34;1;2;"Big pharma got kids out here popping pills like I smoked blunts in the 90s only thing is pills are basically heroin I just don't get it";;;;"915238575071006720";https://twitter.com/DanteRoss/status/915238575071006720
Kessey4;2017-10-03 11:33;0;0;"Junkie sib that was able to get ILLEGAL heroin like it was candy.";;;;"915238262075199489";https://twitter.com/Kessey4/status/915238262075199489
DellatoreKevin;2017-10-03 11:32;0;1;"Haha. Once again. Laws don't stop people. Heroin is illegal people still get it and do it. Are you dense?";;;;"915238105946492929";https://twitter.com/DellatoreKevin/status/915238105946492929
JeffHoptonJones;2017-10-03 11:30;0;8;"Just like Brad is saying though. Just like cocaine, heroin etc if someone wants it they will get it legal or not. Drugs guns you name it";;;;"915237642010337280";https://twitter.com/JeffHoptonJones/status/915237642010337280
ConcernedEarth;2017-10-03 11:14;0;1;"It's kinda like how heroin is illegal but it's easy to get needles... There's a whole process you have to go through to make a gun automatic";;;;"915233666661535745";https://twitter.com/ConcernedEarth/status/915233666661535745
AxgxstinePxrisi;2017-10-03 11:12;0;0;"heroin is illegal and banned from the us, people still get & use it. gun control is what we need, not 2nd amendment suspension";;;;"915233024324902912";https://twitter.com/AxgxstinePxrisi/status/915233024324902912
pennyluther8;2017-10-03 11:04;0;1;"Like the get heroin use is up 400%";;;;"915230986878672897";https://twitter.com/pennyluther8/status/915230986878672897
Bugs_Meany;2017-10-03 11:02;0;0;"Imprisoning a million+ people was totally worth it. Now that heroin is illegal, its impossible to get and we have no drug use or crime. pic.twitter.com/Bjm6BCjLID";;;;"915230526394503169";https://twitter.com/Bugs_Meany/status/915230526394503169
SuboxoneDrOC;2017-10-03 10:55;0;0;"I’m here to help you today. Please call 949-588-7169 to get started on #suboxone immediately. #heroin #opiates #drug recovery #Orange County";;;#suboxone #heroin #opiates #drug #Orange;"915228779739414528";https://twitter.com/SuboxoneDrOC/status/915228779739414528
Sierrrarose__;2017-10-03 10:54;3;11;"Gun control is the answer? Whattt. Im pretty sure heroin is illegal but people still buy it. If someone wants a gun they will get a gun!";;;;"915228575351083009";https://twitter.com/Sierrrarose__/status/915228575351083009
kylieuselman;2017-10-03 10:53;0;2;"Fully auto are only available to military and police personnel. How he got it is unknown, but probably the same way people get heroin .";;;;"915228391451668481";https://twitter.com/kylieuselman/status/915228391451668481
AkatraciGrace;2017-10-03 10:49;0;0;"Wow. Just Wow. Get that guy his opiate/ heroin and knock him out";;;;"915227420525043713";https://twitter.com/AkatraciGrace/status/915227420525043713
CalobL;2017-10-03 10:48;0;2;"Heroin and Meth are illegal but we still have overdoses all the time... People will still get guns no matter how illegal they are. (2/2)";;;;"915227087849512961";https://twitter.com/CalobL/status/915227087849512961
dccb31;2017-10-03 10:46;0;1;"Do you feel the same way about heroin ? You believe we should legalize it right? Criminals will get it anyways";;;;"915226502060548098";https://twitter.com/dccb31/status/915226502060548098
phorine;2017-10-03 10:41;0;0;"Ok, so how do we keep them out of the hands of psychos and killers? Drugs are illegal but the drug dealers still get coke, heroin .....?";;;;"915225207836733442";https://twitter.com/phorine/status/915225207836733442
chadkennedy98;2017-10-03 10:39;0;0;"They are illegal already. So is heroin but people still get it.";;;;"915224694034436096";https://twitter.com/chadkennedy98/status/915224694034436096
__LoveNica88;2017-10-03 10:37;0;1;"You failed to tell him, which illegal gun the shooter used. And how easy it is to get em on the black market, also it’s easy to get heroin . https:// twitter.com/boriskodjoe/st atus/914887545225281536 …";;;;"915224378710876165";https://twitter.com/__LoveNica88/status/915224378710876165
bcook128;2017-10-03 10:34;0;0;"A lot. Because criminals will still get them. Just like Heroin . But ban guns and then ONLY criminals have them and they’ll KNOW that.";;;;"915223421713358848";https://twitter.com/bcook128/status/915223421713358848
sl2111;2017-10-03 10:33;0;1;"Ban them so that criminals won't be able to get them, just like heroin . Oh wait.";;;;"915223249608478727";https://twitter.com/sl2111/status/915223249608478727
tom_swiss;2017-10-03 10:30;0;1;"It'll never be any harder to get a gun in this country than it is to get heroin right now. And that's pretty easy. 1/10";;;;"915222522165121024";https://twitter.com/tom_swiss/status/915222522165121024
T_R0SE;2017-10-03 10:27;0;2;"Ffs heroin is banned but people still get it right? If someone wants a gun, they can get one legally or illegally.";;;;"915221780821954561";https://twitter.com/T_R0SE/status/915221780821954561
GOPecker;2017-10-03 10:25;0;0;"and only heroin dealers get to set drug laws";;;;"915221330269786113";https://twitter.com/GOPecker/status/915221330269786113
Amphybrach;2017-10-03 10:24;0;0;"We don't teach our kids how to smoke, get liquored up or shoot up heroin .";;;;"915221122936958976";https://twitter.com/Amphybrach/status/915221122936958976
jdscott9f;2017-10-03 10:20;0;0;"Would making convo kits illegal change his intent? Can we get our hands on heroin by nightfall if we want?";;;;"915220117000204288";https://twitter.com/jdscott9f/status/915220117000204288
FlatRateGuy;2017-10-03 09:48;0;0;"Seriously?? LOL. They get them the same way druggies get meth and heroin . Illegally!!!";;;;"915211975818465280";https://twitter.com/FlatRateGuy/status/915211975818465280
wganz;2017-10-03 09:41;0;0;"Maybe in your neighborhood along with crack, heroin , & stolen Glock .40's, but I've got to get a permit from the #ATF before I can buy a MG.";;;#ATF;"915210081666519040";https://twitter.com/wganz/status/915210081666519040
twheatjr;2017-10-03 09:30;0;0;"Absolutely not. U confuse something illegal or banned with not being able to get ...u know , like heroin or weed. SMDH.";;;;"915207381465825281";https://twitter.com/twheatjr/status/915207381465825281
classily_yours;2017-10-03 09:29;0;2;"There's a heroin -addicted homeless couple spooning on the asphalt and I can't even get a text back.";;;;"915207225181970432";https://twitter.com/classily_yours/status/915207225181970432
Laura_Oakes;2017-10-03 09:29;0;0;"Yes, I think you miss my point. People get a prescription, get addicted, can't afford/ get the prescriptions, turn to other opioids = heroin";;;;"915207174758047744";https://twitter.com/Laura_Oakes/status/915207174758047744
onebigdog;2017-10-03 09:22;0;1;"Banning ng anything only keeps it from good people. Heroin is illegal but plenty of folks get it. Bad people will always do bad things";;;;"915205511020236800";https://twitter.com/onebigdog/status/915205511020236800
motorrotohead;2017-10-03 09:22;0;0;"Let’s make all guns illegal, that will get them off the streets...like coke and heroin .";;;;"915205333760532480";https://twitter.com/motorrotohead/status/915205333760532480
marty_dynan;2017-10-03 09:14;0;0;"Get the hells angels on high alert best behavior kill their heroin suppliers";;;;"915203466636726272";https://twitter.com/marty_dynan/status/915203466636726272
honeyxxblue;2017-10-03 09:10;0;1;"se eu ouvi get free duas vezes depois do lançamento do lust for life foi muito... ouvindo denovo pra ver se acontece que nem foi com heroin";;;;"915202453838188545";https://twitter.com/honeyxxblue/status/915202453838188545
WFlats11;2017-10-03 08:57;0;3;"How does one get cocaine or heroin ? Wake up";;;;"915199131576094721";https://twitter.com/WFlats11/status/915199131576094721
stevemincer;2017-10-03 08:57;0;1;"we should ban those parts so nobody can get them. like how we banned heroin . nobody ever dies from that now.";;;;"915199114694074370";https://twitter.com/stevemincer/status/915199114694074370
JKoyl;2017-10-03 08:52;0;1;"Americans can get heroin too. But it's still illegal https:// twitter.com/goodoldcatchy/ status/914832764179931136 …";;;;"915197976825536514";https://twitter.com/JKoyl/status/915197976825536514
katmarlowe;2017-10-03 08:47;0;0;"heroin is harder to get than alcohol. alcoholism is a more widespread issue than heroin addiction.";;;;"915196595553095681";https://twitter.com/katmarlowe/status/915196595553095681
Joe88614862;2017-10-03 08:37;0;0;"guns converted to automatic used in this crime are completely illegal... just like heroin and crack! But amazingly enough people get them.";;;;"915194050864648193";https://twitter.com/Joe88614862/status/915194050864648193
GreinerMike;2017-10-03 08:35;0;0;"Same with heroin and child pornography, if criminals want it they're going to get them! So we should just make it all legal? Commen sense??";;;;"915193622169051136";https://twitter.com/GreinerMike/status/915193622169051136
kweenfries;2017-10-03 08:33;0;0;"that argument makes me so mad like i guess we gotta make heroin legal too bc ppl will get it anyways";;;;"915192970177064960";https://twitter.com/kweenfries/status/915192970177064960
RockyMtnViking;2017-10-03 08:32;0;0;"Cocaine and heroin are illegal, yet I could probably get either if I really wanted to.";;;;"915192854875537408";https://twitter.com/RockyMtnViking/status/915192854875537408
Bryan_DuChane;2017-10-03 08:31;0;0;"Control the criminals & gun violence will be minimal. Criminals will get guns just as drug addicts get heroin ! Has gun control in IL worked? https:// twitter.com/EdKrassen/stat us/915180642165575680 …";;;;"915192653704200192";https://twitter.com/Bryan_DuChane/status/915192653704200192
Avalonvalerie;2017-10-03 08:31;0;2;"Isn’t heroin illegal . Just asking cause so many people get it. Are guns going to be different with gun control???";;;;"915192622922305538";https://twitter.com/Avalonvalerie/status/915192622922305538
FirefighterJlo;2017-10-03 08:23;0;3;"Cocaine and heroin are illegal and people still get it. Full automatic weapons are Have been banned for years. If people want it they get it";;;;"915190632301424641";https://twitter.com/FirefighterJlo/status/915190632301424641
cookja72;2017-10-03 08:06;0;0;"@KiddChris I don't get the whole Gun Control thing. Aren't Fully automatic guns ILLEGAL?? Just Like Heroin , people are still going to get them no matter what you do. Either ban all guns (Which is a Stupid ideal) or shut up about gun control.";;@KiddChris;;"915186215854407680";https://twitter.com/cookja72/status/915186215854407680
CollinHood;2017-10-03 08:01;0;0;"I hope all junkies overdose...I can't even get a fuckin script of Vicodin in Ohio because the heroin ... http:// fb.me/zR7imL35";;;;"915184920359825412";https://twitter.com/CollinHood/status/915184920359825412
JCtothe3rdegree;2017-10-03 07:53;0;0;"So no one there is dying of overdoses correct? Because heroin is illegal & hard to get . Your solution was to just make guns harder to get";;;;"915183086752628736";https://twitter.com/JCtothe3rdegree/status/915183086752628736
SeanOGrady1979;2017-10-03 07:19;0;0;"So Crack, crystal meth and heroin just legalise it and turn a blind eye cos we can’t get rid of the problem?";;;;"915174520742404096";https://twitter.com/SeanOGrady1979/status/915174520742404096
malloyjr88;2017-10-03 07:18;0;11;"Lol get off the heroin bro democrats are the main issue with this world";;;;"915174322813235200";https://twitter.com/malloyjr88/status/915174322813235200
888_shawn;2017-10-03 07:18;0;1;"Heroin cocaine r 100% illegal.But it's everywhere.So how is anything going to change by #GunContolNow #gunviolence they will still get guns";;;#GunContolNow #gunviolence;"915174228143386625";https://twitter.com/888_shawn/status/915174228143386625
G22GlockShooter;2017-10-03 07:14;0;0;"Maybe we should, ya know - to get them off the streets an out of the public's hands, make laws against heroin and meth?";;;;"915173280939696128";https://twitter.com/G22GlockShooter/status/915173280939696128
lllindsay72;2017-10-03 06:50;0;0;"You make laws to make it harder! You don't say ex. "some people do heroin they find a way to get their hands on it; so why make it illegal."";;;;"915167145994092544";https://twitter.com/lllindsay72/status/915167145994092544
Bohicamf1;2017-10-03 06:10;0;1;"He's also stupid, heroin is illegal and look how many are dying from it every day across America. Criminals will get guns no matter what";;;;"915157166771851264";https://twitter.com/Bohicamf1/status/915157166771851264
MilwSpinny;2017-10-03 06:07;0;0;"Largest mass shooter killings in Norway, where guns are banned. 77 killed. Where did he get his. BTW - how's that heroin ban working for you";;;;"915156446819635200";https://twitter.com/MilwSpinny/status/915156446819635200
TheTrouble;2017-10-03 05:57;0;0;"I had a dream about Tony last night. Apparently he never died, he was in jail this whole time to get off his coke/ heroin addiction";;;;"915153943235317760";https://twitter.com/TheTrouble/status/915153943235317760
fitzroy777;2017-10-03 05:42;0;0;"At least if you get LSD from a doctor you are unlikely to have heroin or ice pushed at you. But I guess Fentanyl is ok cause it is legal https:// twitter.com/stephenjbright /status/915148462592737282 …";;;;"915150134312185857";https://twitter.com/fitzroy777/status/915150134312185857
kennethhuber;2017-10-03 05:28;0;0;"Has banning heroin and meth made them impossible to get ? Same will be true for guns";;;;"915146456901746688";https://twitter.com/kennethhuber/status/915146456901746688
TIG_Asia;2017-10-03 05:20;0;1;"Rationalising the need for unrestricted gun ownership is similar to listening to a heroin addict trying to rationalize the need to get high";;;;"915144424832696320";https://twitter.com/TIG_Asia/status/915144424832696320
JeremyStolz256;2017-10-03 05:19;0;0;"They will still be able to get guns,same way they do now just like they still get heroin . Prohibition fails, i.e. the war on drugs #gunsense";;;#gunsense;"915144193206611968";https://twitter.com/JeremyStolz256/status/915144193206611968
JewishRocky;2017-10-03 04:43;0;0;"Let's make ALL guns as illegal as heroin and crack. Btw, how much do you want? I can get you any amount in les than 10 mins. Morons.";;;;"915135299520466945";https://twitter.com/JewishRocky/status/915135299520466945
intrepid_heroin;2017-10-03 04:36;0;0;"That’s cool and all, but he doesn’t get even come close to a tenth of that with some got damn nunchucks.";;;;"915133342550343680";https://twitter.com/intrepid_heroin/status/915133342550343680
Kengee77Gee;2017-10-03 04:03;0;0;"AN YET CHICAGO HAS THE STRICTEST GUN LAWS IF NOT Indiana THEY GET THEM FROM MEXICO JUST LIKE THE TONS OF COKE, HEROIN ,POT FROM THEM pic.twitter.com/vprQAZV0SJ";;;;"915125144263131136";https://twitter.com/Kengee77Gee/status/915125144263131136
killerqueenJM;2017-10-03 03:51;0;1;"“they can always get it illegally” people can get heroin illegally, does that means they should just put it on the shelves in a supermarket?";;;;"915122191406178304";https://twitter.com/killerqueenJM/status/915122191406178304
alishamercdes;2017-10-03 03:47;1;13;"The US banned heroin in 1987 after one person over-dosed and nobody has ever used it since!..oh wait? I made that up, but you get my point. https:// twitter.com/findinqyou/sta tus/914766060708073472 …";;;;"915121025368563712";https://twitter.com/alishamercdes/status/915121025368563712
ZacharyJensen78;2017-10-03 03:45;2;5;"I buried my LAST brother in June. Both from heroin , I raised my family, then get cancer. Now they treat ME like a junkie..nope.";;;;"915120619330695168";https://twitter.com/ZacharyJensen78/status/915120619330695168
Darkwing_Jr;2017-10-03 03:45;0;0;"As long as companies make guns. People will get guns. Dont matter what no paper says. People still get heroin and meth, an that illegal";;;;"915120601345355776";https://twitter.com/Darkwing_Jr/status/915120601345355776
5and20to5;2017-10-03 03:44;0;0;"The gun he used is already outlawed. But like heroin which us also outlawed you can still get it if you pay enough. Follow the money...";;;;"915120287418634240";https://twitter.com/5and20to5/status/915120287418634240
detoxrehabs;2017-10-03 03:42;0;0;"There is hardly any difference between heroin , Oxycotin, vicodan, etc and most drugs are analogs, changed just enough from heroin to get .";;;;"915119779064684544";https://twitter.com/detoxrehabs/status/915119779064684544
Felgraf_Physics;2017-10-03 03:17;0;1;"I mean, which is easier to buy: Coffee, or Heroin ? One being illegal to manufacture and produce *makes it harder to get *.";;;;"915113464909135872";https://twitter.com/Felgraf_Physics/status/915113464909135872
FunnyFlorida;2017-10-03 02:51;0;0;"Well in the national news like NPR and in Trump's campaign, heroin deaths get a lot of attention the last 2 years.";;;;"915107093501313024";https://twitter.com/FunnyFlorida/status/915107093501313024
tru3romance;2017-10-03 02:31;0;0;"why did i read that madonna used to get facials from someone who did heroin and why did she feel the need to share";;;;"915101879708864512";https://twitter.com/tru3romance/status/915101879708864512
serridge83;2017-10-03 02:07;0;0;"Criminal's will get guns stupid, do criminal's get heroin /cocaine from other states? No, comes from Afghanistan/S.A/Asia. U can't stop it";;;;"915096051152908289";https://twitter.com/serridge83/status/915096051152908289
alecia_jalen;2017-10-03 02:05;0;0;""Eating ass is like doing heroin . You're always chasin to get that high."";;;;"915095506241585152";https://twitter.com/alecia_jalen/status/915095506241585152
WalterFBiela;2017-10-03 01:46;0;1;"“They get illegal guns no matter what, so we should jkeep em legal & sell directly 2 them” that’s your logic? Should we do that with heroin ?";;;;"915090622721257472";https://twitter.com/WalterFBiela/status/915090622721257472
Joelbarros75;2017-10-03 01:35;0;2;"You just don’t get it huh? Isn’t heroin , cocaine and meth illegal to own, posses and distribute? Then how the hell is it still happening?";;;;"915087808070668288";https://twitter.com/Joelbarros75/status/915087808070668288
nikonjunkie;2017-10-03 01:33;0;0;"IDG not having universal healthcare either, but you want cocaine? heroin ? a grenade launcher? you can get those too.";;;;"915087295606394880";https://twitter.com/nikonjunkie/status/915087295606394880
Thebearjeweler;2017-10-03 01:19;0;0;"How hard is it to get heroin ? How many people does it kill a day? Stricter gun laws don't solve the problem. Fuck. I have no answers";;;;"915083800849371136";https://twitter.com/Thebearjeweler/status/915083800849371136
Greg36556507;2017-10-03 01:16;0;0;"Heroin is illegal & yet people get it. Gun control would be like heroin ...The insane & the terrorists would find ways to buy guns & kill us.";;;;"915083091408031745";https://twitter.com/Greg36556507/status/915083091408031745
MickDaddy_;2017-10-03 01:16;0;0;"And that might because of lineup rotations. Maybe once the lineup is solidified, the communication will get better";;;;"915083070960742400";https://twitter.com/MickDaddy_/status/915083070960742400
smithkasey17;2017-10-03 01:12;0;1;"yes it was, reinstating that people get it no matter what. heroin is illegal and look at all the overdoses. if there's a will here's a way.";;;;"915082230493573120";https://twitter.com/smithkasey17/status/915082230493573120
intrepid_heroin;2017-10-03 01:04;0;1;"Should we get a plate of fries for the table?";;;;"915080167260749824";https://twitter.com/intrepid_heroin/status/915080167260749824
Frogger_Jones;2017-10-03 00:49;0;2;"Heroin is illegal and suuuuuper hard to get judging by the epidemic-level death rates.";;;;"915076218197827584";https://twitter.com/Frogger_Jones/status/915076218197827584
intrepid_heroin;2017-10-03 00:17;2;0;"Get Tyler Ennis off my team.";;;;"915068352048984064";https://twitter.com/intrepid_heroin/status/915068352048984064
vmiles88;2017-10-03 00:16;0;0;"Makes sence!! Ill be sure to grab a AR next time I get my heroin !!";;;;"915068030916354048";https://twitter.com/vmiles88/status/915068030916354048
13mminni;2017-10-03 00:15;0;8;"Banned or not crazy mfs are still going to get guns. Just like one of the most deadly ILLEGAL drugs, heroin . Stupid asses still get it";;;;"915067762724220928";https://twitter.com/13mminni/status/915067762724220928
GriffenHenry;2017-10-03 00:13;0;3;"Ahahahah right. That's like saying since heroin is illegal people won't get it.";;;;"915067181083308032";https://twitter.com/GriffenHenry/status/915067181083308032
Shaneha07960526;2017-10-03 00:03;0;0;"Yeah good point they made heroin illegal and look how that is working out for America some how criminals still get there hands on drugs";;;;"915064729021894657";https://twitter.com/Shaneha07960526/status/915064729021894657
