username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
NewBeginMinis;2017-09-28 20:49;0;0;"Fresh Faith - When our son was struggling with heroin addiction , if you had told me God would one day use our e... http:// ow.ly/ORCp50ejN3J";;;;"913566381882437634";https://twitter.com/NewBeginMinis/status/913566381882437634
faithmissioninc;2017-09-28 20:48;0;0;"Daily Bread: Fresh Faith - When our son was struggling with heroin addiction , if you had told me God would one ... http:// ow.ly/FQKK50ejLYC";;;;"913566087752581120";https://twitter.com/faithmissioninc/status/913566087752581120
linuxnation;2017-09-28 20:48;0;0;"#ourdailybread Fresh Faith - When our son was struggling with heroin addiction , if you had told me God would on... http:// ow.ly/tOSU50ejLPM";;;#ourdailybread;"913566067255054341";https://twitter.com/linuxnation/status/913566067255054341
SUIChrist;2017-09-28 20:47;0;0;"Fresh Faith - When our son was struggling with heroin addiction , if you had told me God would one day use our e... http:// ow.ly/KPLW50ejKyZ";;;;"913565769816002560";https://twitter.com/SUIChrist/status/913565769816002560
ODBCanada;2017-09-28 20:46;0;0;"Fresh Faith - When our son was struggling with heroin addiction , if you had told me God would one day use our e... http:// ow.ly/y0BO50ejKm6";;;;"913565695161577472";https://twitter.com/ODBCanada/status/913565695161577472
ToLiveLikeJesus;2017-09-28 20:35;0;0;"Fresh Faith http:// ift.tt/2wZzwYI When our son was struggling with heroin addiction , if you had told me God would one day use our exper…";;;;"913562771496816640";https://twitter.com/ToLiveLikeJesus/status/913562771496816640
voiceof9jachurc;2017-09-28 20:29;0;0;"Fresh Faith: When our son was struggling with heroin addiction , if you had told me God… https:// goo.gl/fb/PqovoD";;;;"913561291482107909";https://twitter.com/voiceof9jachurc/status/913561291482107909
DestinyMinis;2017-09-28 20:18;1;3;"Fresh Faith - When our son was struggling with heroin addiction , if you had told me God would one day use our e... http:// ow.ly/eR9b50ejFSO";;;;"913558525070184448";https://twitter.com/DestinyMinis/status/913558525070184448
Equipspiritual;2017-09-28 20:18;0;0;"A new post from Daily Bread Fresh Faith - When our son was struggling with heroin addiction , if you had told me... http:// ow.ly/JWlv50ejFLx";;;;"913558478047842304";https://twitter.com/Equipspiritual/status/913558478047842304
BibleSchlMerch;2017-09-28 20:13;0;0;"#DailyDevotionals via Our Daily Bread When our son was struggling with heroin addiction , if you had told me God w… http:// ift.tt/2yKW10H pic.twitter.com/scVuFlzCbU";;;#DailyDevotionals;"913557247418085376";https://twitter.com/BibleSchlMerch/status/913557247418085376
saoshawa;2017-09-28 20:08;4;6;"Fresh Faith: When our son was struggling with heroin addiction , if you had told me God would one day use our expe… http:// at.fdi.ca/2hCGtIj pic.twitter.com/fp0i7RmqDF";;;;"913556147352809472";https://twitter.com/saoshawa/status/913556147352809472
ToLiveLikeJesus;2017-09-28 20:08;0;0;"Fresh Faith http:// ift.tt/2yKW10H When our son was struggling with heroin addiction , if you had told me God would one day use our exper…";;;;"913555972853059585";https://twitter.com/ToLiveLikeJesus/status/913555972853059585
FigTreeBooksCA;2017-09-28 20:08;0;0;"Fresh Faith: When our son was struggling with heroin addiction , if you had told me God would one day use our expe… http:// ift.tt/2yKW10H pic.twitter.com/bPqBAqZeYg";;;;"913555956193222656";https://twitter.com/FigTreeBooksCA/status/913555956193222656
ourdailybread;2017-09-28 20:03;49;82;"Fresh Faith - When our son was struggling with heroin addiction , if you had told me God would one day use our e... http:// ow.ly/z4xd50ejCW5";;;;"913554873668526080";https://twitter.com/ourdailybread/status/913554873668526080
mocwwfl;2017-09-28 20:03;0;0;"Fresh Faith: When our son was struggling with heroin addiction , if you had told me God would one day use our… http:// dlvr.it/Pr8J04 pic.twitter.com/t2o5sZdDd9";;;;"913554814700679168";https://twitter.com/mocwwfl/status/913554814700679168
frazerumc;2017-09-28 20:01;0;0;"When our son was struggling with heroin addiction , if you had told me God would one day use our experience to... http:// fb.me/6JL6QaUV9";;;;"913554325426835456";https://twitter.com/frazerumc/status/913554325426835456
polari5_;2017-09-22 23:02;0;0;"But really,if u have a friend/family member struggling w/ heroin addiction ,any other drug or even alcohol,please try to get them to get help";;;;"911425438315974659";https://twitter.com/polari5_/status/911425438315974659
aliaaazim;2017-09-18 03:44;0;1;"The pigeons at London Euston all look like they're struggling with a heroin addiction";;;;"909684505811853313";https://twitter.com/aliaaazim/status/909684505811853313
GotCharisma;2017-09-17 19:18;0;1;"Guess #60Minutes couldn't find a broad spectrum of parents and people struggling with heroin addiction .";;;#60Minutes;"909557218898522112";https://twitter.com/GotCharisma/status/909557218898522112
spunkchili;2017-09-15 21:02;0;1;"My mother just asked me if I am struggling with a meth or heroin addiction";;;;"908858621588574208";https://twitter.com/spunkchili/status/908858621588574208
FridayTea;2017-09-10 13:38;0;2;"Catering the wake of a friend this morning. Please, PLEASE don't do heroin. If you have folks struggling with heroin addiction , be there.";;;;"906934919070343168";https://twitter.com/FridayTea/status/906934919070343168
reachnj;2017-09-09 10:00;3;4;"If you're one of >128000 NJ residents struggling with heroin addiction , call 1-844-ReachNJ. Choose recovery. http:// ow.ly/r9un30eVIO2";;;;"906517677987987457";https://twitter.com/reachnj/status/906517677987987457
PartiPants27;2017-09-07 10:25;0;0;"Its hard to feel any sympathy for those struggling with opioid and heroin addiction";;;;"905799243104845824";https://twitter.com/PartiPants27/status/905799243104845824
thefadeisreal;2017-08-25 12:00;0;2;"strippers love their work and the money but someone struggling with a heroin addiction doesn't rlly have a choice";;;;"901112169600872448";https://twitter.com/thefadeisreal/status/901112169600872448
PennLive;2017-08-22 22:59;1;2;"Police said they were told by a family member the man was struggling with a heroin addiction . http:// bit.ly/2g2qBOA";;;;"900190624212631552";https://twitter.com/PennLive/status/900190624212631552
RepJohnKatko;2017-08-19 13:32;4;16;"Participating in #NicksRide4Friends to raise awareness and funds for those struggling w/ heroin addiction & honor life of Nick Campagnola pic.twitter.com/r01cSpv0h3";;;#NicksRide4Friends;"898960963973640194";https://twitter.com/RepJohnKatko/status/898960963973640194
rehabcenter_fl;2017-08-18 16:38;0;0;"HOW CAN I HELP A LOVED ONE STRUGGLING W/ HEROIN ADDICTION https://www. floridacenterforrecovery.com/blog-detail.ph p?nid=30 … #heroinaddiction #heroinabuse #heroindetox #heroinrehab pic.twitter.com/VgO1dUE8HB";;;#heroinaddiction #heroinabuse #heroindetox #heroinrehab;"898645178562555904";https://twitter.com/rehabcenter_fl/status/898645178562555904
drugrehab_detox;2017-08-18 16:36;0;0;"HOW CAN I HELP A LOVED ONE STRUGGLING W/ HEROIN ADDICTION https://www. floridacenterforrecovery.com/blog-detail.ph p?nid=30 … #heroinaddiction #heroinabuse #heroindetox #heroinrehab pic.twitter.com/X3snyqYmmn";;;#heroinaddiction #heroinabuse #heroindetox #heroinrehab;"898644847665569792";https://twitter.com/drugrehab_detox/status/898644847665569792
djpebhos1;2017-08-15 17:09;0;0;"If anybody struggling with heroin addiction get up my brother-in-law he's not my real brother in law or my blood... http:// fb.me/1nkWIMCod";;;;"897565885157736450";https://twitter.com/djpebhos1/status/897565885157736450
rinajparker;2017-08-15 15:36;0;0;"RT https:// twitter.com/rehabcenter_fl /status/897536662380707841 … HOW CAN I HELP A LOVED ONE STRUGGLING WITH HEROIN ADDICTION ? https://www. floridacenterforrecovery.com/blog-detail.ph p?nid=30#… … https:// twitter.com/i/web/status/8 97536662380707841 …";;;#;"897542525245943809";https://twitter.com/rinajparker/status/897542525245943809
rehabcenter_fl;2017-08-15 15:13;0;0;"HOW CAN I HELP A LOVED ONE STRUGGLING WITH HEROIN ADDICTION ? https://www. floridacenterforrecovery.com/blog-detail.ph p?nid=30#… #drugrehab #heroinaddiction #floridadetox pic.twitter.com/dkbNE5Cz86";;;# #drugrehab #heroinaddiction #floridadetox;"897536662380707841";https://twitter.com/rehabcenter_fl/status/897536662380707841
drugrehab_detox;2017-08-15 15:12;0;1;"HOW CAN I HELP A LOVED ONE STRUGGLING WITH HEROIN ADDICTION ? https://www. floridacenterforrecovery.com/blog-detail.ph p?nid=30#… #heroindetox #heroin #heroinabuse #rehabinflorida pic.twitter.com/SAUG3ugo5l";;;# #heroindetox #heroin #heroinabuse #rehabinflorida;"897536596702097408";https://twitter.com/drugrehab_detox/status/897536596702097408
amandagbocchi;2017-08-12 20:52;0;1;"So...heroin is killing everyone. If you are still struggling with heroin addiction , there are community resources... http:// fb.me/IjiBgRwZ";;;;"896534806548303873";https://twitter.com/amandagbocchi/status/896534806548303873
ivystive;2017-08-10 18:41;0;0;"The reports never stop. Thousands more people *my age* struggling with hepatitis C and heroin addiction : https://www. hepmag.com/article/michig an-hepatitis-c-rates-skyrocketing-among-people-30 …";;;;"895777118512197633";https://twitter.com/ivystive/status/895777118512197633
ParisBienert;2017-08-08 09:05;0;1;"Fewer than 1% of jails and prisons in the US offer methadone treatment to inmates struggling with heroin addiction https:// nyti.ms/2uqortx";;;;"894907443712593920";https://twitter.com/ParisBienert/status/894907443712593920
lscott1967;2017-08-05 09:47;0;1;"Just listening to "Running to Stand Still" by @U2 . Thinking of all the Teacups still struggling with heroin addiction . #OpiodCrisis";;@U2;#OpiodCrisis;"893830922126200833";https://twitter.com/lscott1967/status/893830922126200833
TheRaleighHouse;2017-08-02 15:05;0;0;"Dating a person struggling with heroin addiction makes life miserable and leaves you with one big question:... http:// fb.me/6S5fwNjQK";;;;"892823614579462144";https://twitter.com/TheRaleighHouse/status/892823614579462144
iwearstripes;2017-07-25 10:19;0;0;"My half-brother has been struggling with heroin addiction . He's talented, but he certainly isn't a reliable employee.";;;;"889852617576284160";https://twitter.com/iwearstripes/status/889852617576284160
MyAidinRecovery;2017-07-21 16:00;0;0;"Worried a loved one might be struggling with heroin addiction ? Read a few of the common signs on our website: http:// bit.ly/2tqDNCQ";;;;"888488771540328449";https://twitter.com/MyAidinRecovery/status/888488771540328449
makaylaaa_16;2017-07-13 01:18;0;5;"Knowing someone struggling with heroin addiction is the worst fucking thing I've ever witnessed. It's heartbreaking";;;;"885367757478481920";https://twitter.com/makaylaaa_16/status/885367757478481920
dan_247;2017-07-11 23:29;0;0;"If you are struggling with #heroin #addiction , #recoveryispossible . #Naloxonesaveslives . rb http:// fb.me/95rXuVErk";;;#heroin #addiction #recoveryispossible #Naloxonesaveslives;"884977869746778119";https://twitter.com/dan_247/status/884977869746778119
Centerstone;2017-07-09 19:29;1;1;"Would you recognize someone struggling with heroin addiction ? Could you help? http:// fxn.ws/2tz07Hi pic.twitter.com/0XV8jak788";;;;"884192694871900162";https://twitter.com/Centerstone/status/884192694871900162
BewlayBuddha;2017-07-07 13:13;0;0;"Why are songs about heroin addiction by struggling addicts such amazing & compelling works?";;;;"883373334603452416";https://twitter.com/BewlayBuddha/status/883373334603452416
GinaJesseReina;2017-06-29 16:08;3;4;"My friends @Mother of Mercy House are reaching out to those struggling with heroin addiction : https:// m.facebook.com/story.php?stor y_fbid=1698409060455307&id=1451140545182161 … #brownandwhite";;@Mother;#brownandwhite;"880518279567204352";https://twitter.com/GinaJesseReina/status/880518279567204352
Mahwah_Police;2017-06-29 08:47;1;1;"Heroin addiction does not have a zip code. Today is the first day to recovery. There is no stigma. Help someone struggling . #bcpo pic.twitter.com/jBBOwJJVuu";;;#bcpo;"880407298799267841";https://twitter.com/Mahwah_Police/status/880407298799267841
spencerplatt1;2017-06-15 18:08;0;1;"Struggling with heroin addiction on the streets of Coney Island...more to come I hope.… https://www. instagram.com/p/BVYF3v4lXxe/";;;;"875475162161971200";https://twitter.com/spencerplatt1/status/875475162161971200
soundofapplause;2017-06-15 09:46;0;1;"Hear from @gregvovos about his play at @Dobama on what life is like for a man struggling with heroin addiction - http:// bit.ly/2s4xlz6";;@gregvovos @Dobama;;"875348740768505856";https://twitter.com/soundofapplause/status/875348740768505856
fungirfriends;2017-06-05 23:02;0;0;"Anyone struggling or who knows of someone with heroin addiction needs to research this treatment. It can save... http:// fb.me/6viPgkUuF";;;;"871925145342017536";https://twitter.com/fungirfriends/status/871925145342017536
PNWGlutard;2017-06-05 12:17;0;0;"Do you personally know anyone struggling with heroin addiction ? Watching a family member struggle w/ or die tends to change one's views";;;;"871763036574367745";https://twitter.com/PNWGlutard/status/871763036574367745
greeneye4URlawn;2017-06-02 21:04;0;0;"@StickFigureDub ...about two weeks ago. He was an amazing person and was struggling with a heroin addiction . He died because his drug...";;@StickFigureDub;;"870808417539158016";https://twitter.com/greeneye4URlawn/status/870808417539158016
smol_bun;2017-05-21 19:13;0;3;"police will be present so anyone who Actually is struggling with heroin addiction wont be able to come and seek help and you're making jokes";;;;"866431820098932737";https://twitter.com/smol_bun/status/866431820098932737
peacegreengirl;2017-05-10 00:54;0;2;"not just $, it also would be a huge help to those here in WV suffering/ struggling with the opioid/ heroin addiction";;;;"862169025861881856";https://twitter.com/peacegreengirl/status/862169025861881856
ZachWritesStuff;2017-04-28 12:31;0;0;"The story of pregnant moms struggling with heroin addiction in New Mexico https:// chronicleofsocialchange.org/analysis/26604 /26604 … via @ChronicleSc";;@ChronicleSc;;"857995589744705536";https://twitter.com/ZachWritesStuff/status/857995589744705536
ZachWritesStuff;2017-04-27 14:18;1;0;"read the story of a pregnant mother struggling with heroin addiction https:// chronicleofsocialchange.org/analysis/26604 /26604 … via @ChronicleSc";;@ChronicleSc;;"857660116547420160";https://twitter.com/ZachWritesStuff/status/857660116547420160
RecoveryCOA;2017-04-25 18:50;0;0;"The drug Vivitrol is helping those struggling with heroin addiction . Learn how: http:// hubs.ly/H074TbM0 #Recovery pic.twitter.com/qX8pbZPEx5";;;#Recovery;"857003793631850496";https://twitter.com/RecoveryCOA/status/857003793631850496
GatorNeedHisGat;2017-04-24 20:54;0;1;"Calderon looks like someone struggling with heroin addiction .";;;;"856672771778134016";https://twitter.com/GatorNeedHisGat/status/856672771778134016
TemasekRose;2017-04-23 09:07;1;2;"@ThisisDavina Struggling to support grandson with heroin addiction . Can you help. Have written his story and mine over last 13 years.";;@ThisisDavina;;"856132467195097089";https://twitter.com/TemasekRose/status/856132467195097089
TemasekRose;2017-04-23 09:03;0;0;"@ThisisDavina Struggling to support a grandson with serious heroin addiction . Have written his story and mine over last 13 years.....Help!";;@ThisisDavina;;"856131504484777984";https://twitter.com/TemasekRose/status/856131504484777984
buschcares;2017-04-17 16:57;0;0;"If you or someone you know is struggling with heroin addiction , visit this resource for advice or treatment options. http:// bit.ly/2pujv5I";;;;"854076338092822529";https://twitter.com/buschcares/status/854076338092822529
HeroinSupport;2017-04-14 13:35;0;1;"If your struggling with #Heroin #addiction please reach out and ask for help. pic.twitter.com/bJVUUpkKSx";;;#Heroin #addiction;"852938371106320385";https://twitter.com/HeroinSupport/status/852938371106320385
BreannaMorgan97;2017-04-08 22:01;0;4;"If you know anyone that's struggling with a heroin addiction please, I'm begging you, get them help.";;;;"850891470253043712";https://twitter.com/BreannaMorgan97/status/850891470253043712
sccadems;2017-04-06 14:40;0;3;"Tomorrow night, @KMOV will give you a look inside #SURRT - a program offering hope to those struggling with #heroin addiction. pic.twitter.com/HUbWuvCpK7";;@KMOV;#SURRT #heroin;"850055624150966273";https://twitter.com/sccadems/status/850055624150966273
BenWSYX6;2017-03-22 13:36;0;2;". @mikedewine rolling out a new plan to help children whose parents are struggling with heroin addiction . pic.twitter.com/fjSioyqiJQ";;@mikedewine;;"844603673242222594";https://twitter.com/BenWSYX6/status/844603673242222594
rel__;2017-03-16 02:18;0;0;"900 overdose deaths in Philly last year but the idea of improving health& safety of those struggling with heroin addiction inconveniences u?";;;;"842258766380843008";https://twitter.com/rel__/status/842258766380843008
colinb1123;2017-03-15 14:47;0;0;"This is insulting to the thousands of people struggling with heroin addiction . https:// twitter.com/bethreinhard/s tatus/842029595704602629 …";;;;"842084925624930304";https://twitter.com/colinb1123/status/842084925624930304
AthertonKD;2017-03-15 12:06;13;27;"Sessions simultaneously belittles those struggling through often-lethal heroin addiction & folk living normal lives with the aid of cannabis";;;;"842044295427239936";https://twitter.com/AthertonKD/status/842044295427239936
vancouverwabuzz;2017-03-14 01:08;0;0;"Bill: Hospitalize drug addicts against will: OLYMPIA — People struggling with heroin addiction and other opioids… http:// m.tbnn.it/Ncq0Fx pic.twitter.com/tkJnas5HMF";;;;"841516331392360448";https://twitter.com/vancouverwabuzz/status/841516331392360448
POLSRaleigh;2017-03-13 20:03;0;0;"New bill could force heroin and opioid users into treatment: People struggling with heroin addiction and other… http:// m.tbnn.it/NcktJv";;;;"841439645623762945";https://twitter.com/POLSRaleigh/status/841439645623762945
ChuckStuffUp;2017-03-10 11:12;0;0;"You gotta remember that this is also the part of America that is struggling with an enormous heroin addiction crisis, though. https:// twitter.com/billytoall/sta tus/840224072407613440 …";;;;"840234025809780736";https://twitter.com/ChuckStuffUp/status/840234025809780736
AnnaKareninaII;2017-03-06 18:19;0;5;"This is what happens when people try to be edgy philosophers while struggling with heroin addiction";;;;"838891878749728769";https://twitter.com/AnnaKareninaII/status/838891878749728769
BlackVoice4u;2017-03-06 05:24;0;0;"There are many in our community also struggling with heroin addiction . its not just an issue in the white community https:// twitter.com/NBCNews/status /838695692377939969 …";;;;"838696871937835008";https://twitter.com/BlackVoice4u/status/838696871937835008
AddictionShow1;2017-03-05 19:41;0;2;"Guy, struggling with a heroin addiction needs community. Wants 2 help others & get involved. Harm Reduction & hemp activist. Ideas? N. Cali.";;;;"838549951319724033";https://twitter.com/AddictionShow1/status/838549951319724033
chitownflavor2;2017-03-04 16:56;0;0;"Some are speculating that a couple of rappers are struggling with heroin addiction ? https:// allhiphop.com/2017/03/03/rap per-addicted-heroin/ …";;;;"838146122447273984";https://twitter.com/chitownflavor2/status/838146122447273984
alyssa_blair;2017-03-03 07:07;0;1;"found out my best friend from middle school is struggling with heroin addiction";;;;"837635567319908352";https://twitter.com/alyssa_blair/status/837635567319908352
aphrotittie;2017-02-28 23:14;0;0;"i just realized that half the kids i grew up with are struggling with a heroin addiction rn and i'm SAD";;;;"836791729139380226";https://twitter.com/aphrotittie/status/836791729139380226
CobraGirlAZ;2017-02-28 10:43;0;0;"And with it, the lives of those currently in treatment for and struggling with heroin addiction . #NKYhatesheroin https:// twitter.com/alt_uscis/stat us/836600980376539137 …";;;#NKYhatesheroin;"836602631569178624";https://twitter.com/CobraGirlAZ/status/836602631569178624
laurasplans;2017-02-25 14:50;1;1;"How You Can Help Someone Struggling From Heroin Addiction http:// lovelifelaughmotherhood.com/2017/02/help-h eroin-addiction/ … via @jasminea5100";;@jasminea5100;;"835577671342043136";https://twitter.com/laurasplans/status/835577671342043136
Mylie_Marie;2017-02-23 17:02;1;1;"Please seek help if you are struggling with #heroin addiction - today my family was impacted by a driver who OD'd thankfully they are okay";;;#heroin;"834886195284967426";https://twitter.com/Mylie_Marie/status/834886195284967426
TwoBoysOnePup;2017-02-23 11:03;1;1;"How You Can Help Someone Struggling From Heroin Addiction - http:// tinyurl.com/h8qcu4m via @Jasminea5100";;@Jasminea5100;;"834795855970447362";https://twitter.com/TwoBoysOnePup/status/834795855970447362
TiffanyPetit1;2017-02-23 09:35;0;0;"Helping someone who is struggling with heroin addiction http:// pinterest.com/pin/2308101682 1382926/ …";;;;"834773655171244033";https://twitter.com/TiffanyPetit1/status/834773655171244033
SpikedParenting;2017-02-22 20:52;1;1;"How You Can Help Someone Struggling From Heroin Addiction - http:// tinyurl.com/h8qcu4m via @Jasminea5100";;@Jasminea5100;;"834581634221498368";https://twitter.com/SpikedParenting/status/834581634221498368
juliecookies;2017-02-22 20:19;3;2;"How You Can Help Someone Struggling From Heroin Addiction http:// lovelifelaughmotherhood.com/2017/02/help-h eroin-addiction/ … via @jasminea5100";;@jasminea5100;;"834573424290832385";https://twitter.com/juliecookies/status/834573424290832385
imaginederm;2017-02-20 23:14;1;2;"How You Can Help Someone Struggling From Heroin Addiction - http:// tinyurl.com/h8qcu4m via @Jasminea5100";;@Jasminea5100;;"833892680979488768";https://twitter.com/imaginederm/status/833892680979488768
Jasminea5100;2017-02-20 23:07;0;0;"How You Can Help Someone Struggling From Heroin Addiction http:// ln.is/otzXu";;;;"833890753122332672";https://twitter.com/Jasminea5100/status/833890753122332672
CoachLRJ;2017-02-19 16:28;0;2;"Just waited 15 minutes for a beer from what seems to be a girl struggling with heroin addiction that struggled to keep up with 5 customers";;;;"833428054483533825";https://twitter.com/CoachLRJ/status/833428054483533825
dwnews;2017-02-16 09:53;2;3;"In paradisiacal Zanzibar, the Tanzanian government is struggling against heroin addiction and smugglers http:// dw.com/p/2X2AS?maca=e n-tco-dw … pic.twitter.com/dO7UmXAfNK";;;;"832241377287081985";https://twitter.com/dwnews/status/832241377287081985
FLrecoverygroup;2017-02-10 16:10;3;2;"A scary, yet true statistic. #thesadtruth If you or someone you know is struggling with heroin addiction pick up the phone! (888) 408-0841 pic.twitter.com/mTxYKpoVzC";;;#thesadtruth;"830162014374940672";https://twitter.com/FLrecoverygroup/status/830162014374940672
addictionequate;2017-02-06 21:44;0;0;"A local response team is going door-to-door to help those struggling w/ heroin #addiction http://www. wkyc.com/news/health/he roin/quick-response-team-in-green/401124013 … via @wkyc #Ohio #opioids";;@wkyc;#addiction #Ohio #opioids;"828796556673363968";https://twitter.com/addictionequate/status/828796556673363968
jenpicciano;2017-02-06 12:17;3;5;"#BreakingBarriers and other non profits teaming up to help those struggling with #heroin addiction. @cleveland19news pic.twitter.com/HWEVbhcxyM";;@cleveland19news;#BreakingBarriers #heroin;"828653848617160704";https://twitter.com/jenpicciano/status/828653848617160704
642DeathKnell;2017-02-06 01:13;0;0;"The next Jesus will be a rich white kid struggling with his heroin addiction while being incarcerated and forgotten.....";;;;"828486638397329409";https://twitter.com/642DeathKnell/status/828486638397329409
ProblemPanacea;2017-02-05 12:32;0;0;"Think about how many people are struggling w/ heroin addiction (heroin coming in from Mexico) w/no money for treatment, charity begins @home https:// twitter.com/surfermom77/st atus/828125618554351616 …";;@home;;"828295310753558532";https://twitter.com/ProblemPanacea/status/828295310753558532
alecadams_;2017-02-03 19:38;0;6;"Reach out to your friends. Never turn a blind eye to someone struggling with heroin addiction because nobody is safe from the consequences.";;;;"827677693533704194";https://twitter.com/alecadams_/status/827677693533704194
drugrehab_us;2017-02-02 16:44;0;0;"The recommended choice of treatment for those struggling with heroin addiction https://www. centerforaddictionrecovery.com/drug-rehab/her oin-rehab … #centerforaddictionrecovery #heroin pic.twitter.com/riSTxQePDL";;;#centerforaddictionrecovery #heroin;"827271558087397378";https://twitter.com/drugrehab_us/status/827271558087397378
movieslwatched;2017-01-30 17:54;2;6;"Trainspotting (1996) Dark comedy about a man struggling with a heroin addiction and his friends who won't let him walk away. pic.twitter.com/NzaDUajQDz";;;;"826201903503724545";https://twitter.com/movieslwatched/status/826201903503724545
RecoveryCOA;2017-01-12 12:30;0;0;"The drug Vivitrol is helping those struggling with heroin addiction . Learn how: http:// hubs.ly/H05QTXM0 #Recovery pic.twitter.com/iCbNlJwC0o";;;#Recovery;"819597314062946305";https://twitter.com/RecoveryCOA/status/819597314062946305
jennymedina;2017-01-06 13:47;0;1;"Struggling to get out of heroin addiction and other snapshots of America's opioid epidemic. http://www. nytimes.com/2017/01/06/us/ opioid-crisis-epidemic.html …";;;;"817442469717475328";https://twitter.com/jennymedina/status/817442469717475328
S8ton;2017-01-05 00:00;0;2;"I'm am struggling with senioritis ADDS heroin addiction , hentai addiction and mesothelioma";;;;"816871897589747713";https://twitter.com/S8ton/status/816871897589747713
BenWSYX6;2017-01-04 15:18;2;3;". @JohnKasich is about to sign a bill streamlining treatment and access to Naloxone for people struggling with heroin addiction . pic.twitter.com/s0LRaKIWRH";;@JohnKasich;;"816740645247340544";https://twitter.com/BenWSYX6/status/816740645247340544
brozhere;2017-01-04 08:11;0;0;"here i am thinking this young guy is struggling with heroin addiction while raising a family but turns out he just smokes a joint sometimes";;;;"816633189234044928";https://twitter.com/brozhere/status/816633189234044928
TheDoctors;2017-01-02 16:01;3;13;"A 19-year-old woman struggling with anorexia & heroin addiction gets an intervention. Special thanks to @CieloHouse . http:// bit.ly/2eKAFqi pic.twitter.com/iYTsmN35xc";;@CieloHouse;;"816026606867255296";https://twitter.com/TheDoctors/status/816026606867255296
RainyDayCo;2017-01-01 08:37;0;0;"Exclusive: Little Girl Lost – Jason Kidd’s Daughter Battling Heroin Addiction Cheyenne Kidd Struggling With Sobriety; Former Porn Star Lov…";;;;"815552521603313665";https://twitter.com/RainyDayCo/status/815552521603313665
